index,Sea,Lge,Date,HT,AT,HS,AS,GD,WDL,Round,HT_H_Off_Rating,HT_H_Def_Rating,HT_A_Off_Rating,HT_A_Def_Rating,AT_H_Off_Rating,AT_H_Def_Rating,AT_A_Off_Rating,AT_A_Def_Rating,HT_EG,AT_EG
37817, 19-20,TUN1,24/10/2019,ES Metlaoui,Club Africain,0,2,-2,L,4,-1.0362805143635307,0.30586631367824196,-1.2715758695239963,0.2176554102545054,1.2591417808056045,-0.027661289840844483,2.3284449476935376,-1.8723649098522626,0.8022489670473691,0.627964991166086
37818, 19-20,TUN1,24/10/2019,US Tataouine,ES Sahel,0,1,-1,L,5,-1.9837512515044184,0.592729111481556,-0.09820491549361554,0.17005195467413364,0.28168699326468194,-0.7134846939410107,0.0,0.0,0.8367886470329651,0.5562478662961076
37819, 19-20,TUN1,27/10/2019,Club Africain,JS Kairouan,2,0,2,W,6,1.2591417808056045,-0.027661289840844483,4.002948461155161,-2.710870499532586,0.06602696276608189,2.8368340452082266,-0.09820491549361554,0.2599209929117813,0.978383961938784,0.532761438601346
37820, 19-20,TUN1,27/10/2019,CS Hammam-Lif,US Monastir,1,1,0,D,6,-0.8510321291198683,1.2794590736396247,1.6656333964306516,1.251046710348834,2.370753869712175,-0.41993001277063613,-0.051123400978914324,-1.9737334997748683,0.8053332374045942,0.5777719440763821
37821, 19-20,TUN1,27/10/2019,US Ben Guerdane,Soliman,2,1,1,W,6,0.23984876855122383,-0.05518966960357863,1.6315069880922857,1.4196140032700781,0.13076580277418642,1.2679376072086326,2.2639712473601783,1.2152456839554502,0.9756429616500343,0.6123917869128779
37822, 19-20,TUN1,27/10/2019,Chebba,ES Metlaoui,2,0,2,W,5,-0.9928777919437652,0.9539831748791766,0.4443407778221887,0.33289181686454405,-1.9450032602513385,1.2118883337014907,-1.2715758695239963,0.2176554102545054,0.8836978912993891,0.5266443937575518
37823, 19-20,TUN1,27/10/2019,ES Sahel,CA Bizertin,1,2,-1,L,4,0.28168699326468194,-0.7134846939410107,0.5415783870010628,-0.8746062466126518,1.240426173080855,1.4341920345814445,-0.6673011242554965,1.1775225630930488,0.9758191159106345,0.49383706714233566
37824, 19-20,TUN1,27/10/2019,Club Sportif Sfaxien,Esperance Tunis,0,2,-2,L,4,0.18429224694134916,-0.7134846939410107,5.115820278632059,2.144169814083229,4.747289514061164,-0.07668611341201059,0.5652999657675303,-0.9562069483819219,0.8838290675233641,0.5320461594540495
37825, 19-20,TUN1,27/10/2019,Stade Tunisien,US Tataouine,2,0,2,W,6,-0.8968370668585787,-0.6880103437569487,-0.7827813804774123,1.0058760220306295,-2.931597753392954,0.885760413146174,-0.09820491549361554,0.17005195467413364,0.8856203477824514,0.5119532492148626
37826, 19-20,TUN1,02/11/2019,CA Bizertin,Stade Tunisien,1,4,-3,L,7,1.240426173080855,1.4341920345814445,1.1708991451817403,1.202796271511732,0.3654420748044832,-1.0260781875252587,-0.7827813804774123,1.0058760220306295,1.0099555216852945,0.5582052781996739
37827, 19-20,TUN1,02/11/2019,JS Kairouan,Chebba,1,3,-2,L,7,0.06602696276608189,2.8368340452082266,-0.7484149283802574,1.3277076696265868,0.2715789529396133,0.6062140477111571,0.4443407778221887,0.33289181686454405,0.9312264458126939,0.6522871169471535
37828, 19-20,TUN1,03/11/2019,US Ben Guerdane,CS Hammam-Lif,4,2,2,W,7,1.4001575740394339,0.2007670471986142,1.6315069880922857,1.4196140032700781,-0.6305293646353586,1.558276970905622,1.6656333964306516,1.251046710348834,1.0278604831295097,0.6001038888116359
37829, 19-20,TUN1,03/11/2019,Soliman,Club Sportif Sfaxien,1,2,-1,L,6,0.13076580277418642,1.2679376072086326,2.7370286478507047,2.285897236984015,-0.8168378387616712,0.2558772358560194,5.115820278632059,2.144169814083229,1.0112140135938104,0.7802610189121094
37830, 19-20,TUN1,03/11/2019,ES Metlaoui,US Monastir,2,2,0,D,7,-1.9450032602513385,1.2118883337014907,-1.9143203199308285,1.384407374251894,2.370753869712175,-0.41993001277063613,0.4641858721620561,-1.7702690202106555,0.7730754358149248,0.5933656577848906
37831, 19-20,TUN1,03/11/2019,US Tataouine,Club Africain,0,2,-2,L,7,-2.931597753392954,0.885760413146174,-0.7230195222775702,1.3347945792106095,2.416345802852286,-0.3794698017842259,4.002948461155161,-2.710870499532586,0.7068836251941025,0.7162092763313401
37832, 19-20,TUN1,06/11/2019,Chebba,ES Sahel,1,2,-1,L,5,0.2715789529396133,0.6062140477111571,3.3096127613791264,0.4047735044415052,0.3090771430688705,0.2811085738150527,0.5415783870010628,-0.8746062466126518,0.8905471501031361,0.5750049024197684
37833, 19-20,TUN1,07/11/2019,Esperance Tunis,CA Bizertin,3,1,2,W,5,4.747289514061164,-0.07668611341201059,2.356867854172069,-1.8799795475138952,1.229149363294608,3.7069779228957307,1.1708991451817403,1.202796271511732,1.1824611659929112,0.5731705881922186
37834, 19-20,TUN1,09/11/2019,US Monastir,JS Kairouan,3,0,3,W,8,2.370753869712175,-0.41993001277063613,2.180916227458774,-0.48789515942320305,0.14392808270839358,4.387144026398823,-0.7484149283802574,1.3277076696265868,1.0752572476349203,0.5002435170824201
37835, 19-20,TUN1,09/11/2019,Club Sportif Sfaxien,US Ben Guerdane,2,0,2,W,8,-0.8168378387616712,0.2558772358560194,6.604453729081438,2.1324489973949032,4.766756839193416,1.125187119802684,1.6315069880922857,1.4196140032700781,0.9396763698602787,0.6008508206803382
37836, 19-20,TUN1,10/11/2019,Club Africain,CA Bizertin,2,0,2,W,8,2.416345802852286,-0.3794698017842259,5.569754018951854,-3.449700831917106,1.229149363294608,3.7069779228957307,1.6918241544701926,3.1024764635412163,1.1613697119237236,0.5806707122544469
37837, 19-20,TUN1,10/11/2019,CS Hammam-Lif,ES Metlaoui,0,0,0,D,7,-0.6305293646353586,1.558276970905622,3.374140061037151,4.357508295931071,-0.5552423446755734,2.14075799078914,-1.9143203199308285,1.384407374251894,0.9459775107386443,0.5254251073865391
37838, 19-20,TUN1,10/11/2019,Chebba,US Tataouine,0,0,0,D,8,0.39555828901727685,1.5472082122333495,3.3096127613791264,0.4047735044415052,-3.732298352950827,1.7335104029470445,-0.7230195222775702,1.3347945792106095,0.9874789959725612,0.5640035534390644
37839, 19-20,TUN1,10/11/2019,ES Sahel,Soliman,1,0,1,W,7,0.3090771430688705,0.2811085738150527,2.2807171715074963,-0.7602068142484806,0.11806347513779714,2.073391089394614,2.7370286478507047,2.285897236984015,1.0253599698780955,0.642301691441078
37840, 19-20,TUN1,10/11/2019,Stade Tunisien,Esperance Tunis,0,0,0,D,8,0.3654420748044832,-1.0260781875252587,3.4177654839692293,0.9954705731934356,6.8060505070175115,0.2051702848588251,2.356867854172069,-1.8799795475138952,0.8547606721849537,0.5813084453925034
37841, 19-20,TUN1,23/11/2019,Club Sportif Sfaxien,CS Hammam-Lif,1,0,1,W,9,0.384211013013794,-0.14089403512495674,6.604453729081438,2.1324489973949032,-1.7020561803947571,1.2113129983391533,3.374140061037151,4.357508295931071,1.1240310328164365,0.6504578671319687
37842, 19-20,TUN1,23/11/2019,US Tataouine,US Monastir,1,3,-2,L,9,-3.732298352950827,1.7335104029470445,-1.4113590513404743,0.3026877248230784,4.5509467909871715,-0.7502653460036768,2.180916227458774,-0.48789515942320305,0.7552586552703499,0.6768684642370041
37843, 19-20,TUN1,24/11/2019,CA Bizertin,Chebba,2,0,2,W,9,1.229149363294608,3.7069779228957307,0.9831431502874219,3.9790075818239243,-0.7229780526739393,1.1747689993145425,3.3096127613791264,0.4047735044415052,0.9833202576790232,0.8087487855553397
37844, 19-20,TUN1,24/11/2019,US Ben Guerdane,ES Sahel,1,1,0,D,9,4.766756839193416,1.125187119802684,0.8981971207656285,2.5278576125009167,0.28035142024485554,-0.1430347404567766,2.2807171715074963,-0.7602068142484806,1.0894991245534196,0.6570680424779488
37845, 19-20,TUN1,24/11/2019,Soliman,Stade Tunisien,2,0,2,W,9,0.11806347513779714,2.073391089394614,1.9531299629807597,2.2593911554926662,-0.6027616836416856,-1.4099446694736395,3.4177654839692293,0.9954705731934356,0.9611058015806637,0.7414764447453711
37846, 19-20,TUN1,24/11/2019,JS Kairouan,ES Metlaoui,1,0,1,W,9,0.14392808270839358,4.387144026398823,-1.3589383636771708,3.3394367248782295,-0.5552423446755734,2.14075799078914,-2.555576689276295,0.39567761198671403,0.9370516591083177,0.5988657512414708
37847, 19-20,TUN1,30/11/2019,Club Africain,Soliman,2,0,2,W,9,3.3662783667671485,-0.7629151572582402,5.569754018951854,-3.449700831917106,1.2948387998217483,1.5837578206059315,1.9531299629807597,2.2593911554926662,1.166570652188328,0.5764608717494899
37848, 19-20,TUN1,30/11/2019,ES Metlaoui,US Tataouine,1,0,1,W,10,-0.5552423446755734,2.14075799078914,-3.2864638737060528,0.46147082315536303,-3.455075151737443,3.2675881147108052,-1.4113590513404743,0.3026877248230784,0.9046159123429546,0.5608160143043812
37849, 19-20,TUN1,01/12/2019,US Monastir,CA Bizertin,2,0,2,W,10,4.5509467909871715,-0.7502653460036768,5.016187845035649,-0.2320930406158958,2.3807619487625753,3.172921427498464,0.9831431502874219,3.9790075818239243,1.3140805005674818,0.5443753857635651
37850, 19-20,TUN1,01/12/2019,CS Hammam-Lif,JS Kairouan,1,2,-1,L,10,-1.7020561803947571,1.2113129983391533,2.5802871514113708,4.227871838195046,0.21523087215878348,3.9916835941437605,-1.3589383636771708,3.3394367248782295,0.9834691480607864,0.5320640759533324
37851, 19-20,TUN1,01/12/2019,Stade Tunisien,US Ben Guerdane,1,1,0,D,10,-0.6027616836416856,-1.4099446694736395,2.51282872661171,2.0813162747680654,4.665379469375081,1.351641913509968,0.8981971207656285,2.5278576125009167,0.9959180767026893,0.520513103467223
37852, 19-20,TUN1,07/12/2019,CA Bizertin,ES Metlaoui,1,1,0,D,10,2.3807619487625753,3.172921427498464,0.31875886691709765,4.695926341422572,-0.44719896461523395,1.7704236663222415,-3.2864638737060528,0.46147082315536303,1.0363891587954948,0.5331567616273057
37853, 19-20,TUN1,07/12/2019,US Ben Guerdane,Club Africain,0,0,0,D,11,4.665379469375081,1.351641913509968,1.4833880872740766,2.532124013134673,4.310319726189913,-1.1435805485376687,5.569754018951854,-3.449700831917106,0.9654358027477293,0.8044104525617597
37854, 19-20,TUN1,08/12/2019,Soliman,Chebba,4,2,2,W,10,1.2948387998217483,1.5837578206059315,1.2495868690344447,3.130486283624443,-0.7229780526739393,1.1747689993145425,2.322573309615275,1.4674007958027346,1.0328114301881548,0.6765493433974271
37855, 19-20,TUN1,08/12/2019,US Tataouine,JS Kairouan,1,0,1,W,11,-3.455075151737443,3.2675881147108052,-2.0958083403978702,0.4023825751154416,0.21523087215878348,3.9916835941437605,0.43260765849159055,3.3567146676647734,0.9108602395065399,0.6684662669424283
37856, 19-20,TUN1,08/12/2019,Club Sportif Sfaxien,Stade Tunisien,1,2,-1,L,11,0.24371869037351077,-0.5704232722978393,6.604453729081438,2.1324489973949032,-0.5981380110667147,-1.0933159509830512,2.51282872661171,2.0813162747680654,1.0134187878836964,0.6028131511916167
37857, 19-20,TUN1,11/12/2019,ES Sahel,CS Hammam-Lif,4,0,4,W,8,0.28035142024485554,-0.1430347404567766,2.699249325608281,-0.8537507380078821,-1.6833313682939022,2.1806630969928325,2.5802871514113708,4.227871838195046,1.112979842804433,0.6207114439902108
37858, 19-20,TUN1,14/12/2019,US Monastir,Soliman,0,0,0,D,11,5.327900924410823,-1.1097431169678613,5.016187845035649,-0.2320930406158958,4.65583003256849,2.4576972095980874,1.2495868690344447,3.130486283624443,1.310304998932692,0.5413423372046863
37859, 19-20,TUN1,15/12/2019,CS Hammam-Lif,US Tataouine,2,1,1,W,12,-1.6833313682939022,2.1806630969928325,1.8227383373393355,7.245367202804612,-3.354104840461722,2.826167047760543,-2.0958083403978702,0.4023825751154416,0.863821307116954,0.5395566033412376
37860, 19-20,TUN1,15/12/2019,Chebba,US Ben Guerdane,3,1,2,W,12,-0.7229780526739393,1.1747689993145425,3.937781930463495,4.5686876825652725,3.5718118741680493,0.8204502322005848,1.4833880872740766,2.532124013134673,0.9908869404376237,0.6288476395720919
37861, 19-20,TUN1,15/12/2019,Stade Tunisien,ES Sahel,3,1,2,W,12,-0.5981380110667147,-1.0933159509830512,4.218028865258626,2.06729104181747,3.550534359009924,-0.5529209552506112,2.699249325608281,-0.8537507380078821,0.8571833153767061,0.5908989779461965
37862, 19-20,TUN1,15/12/2019,JS Kairouan,CA Bizertin,3,0,3,W,12,0.21523087215878348,3.9916835941437605,-0.38322364713741175,3.4498829863621765,2.3395432527474305,3.481200918285003,0.31875886691709765,4.695926341422572,1.132099044712094,0.6926347684564313
37863, 19-20,TUN1,15/12/2019,Club Africain,Club Sportif Sfaxien,1,0,1,W,11,4.310319726189913,-1.1435805485376687,4.588009296399388,-4.458768278972706,0.2285189727384257,0.35220774145679945,6.604453729081438,2.1324489973949032,1.206878097503466,0.7401889531707962
37864, 19-20,TUN1,21/12/2019,ES Metlaoui,ES Sahel,1,0,1,W,10,-0.44719896461523395,1.7704236663222415,-2.7167038910105177,0.4234371025684899,3.550534359009924,-0.5529209552506112,3.198537677858161,1.3859078237597644,0.9537291761834366,0.719533262037408
37865, 19-20,TUN1,24/12/2019,ES Metlaoui,Esperance Tunis,1,2,-1,L,7,-0.3947871176697261,1.2952805574746709,-2.7167038910105177,0.4234371025684899,6.8060505070175115,0.2051702848588251,1.647408527006684,-2.7733700421178913,0.7927671868376404,0.6394616836244558
37866, 19-20,TUN1,28/12/2019,CA Bizertin,US Tataouine,1,2,-1,L,13,2.3395432527474305,3.481200918285003,-0.5265689460457053,6.648244706808072,-3.354104840461722,2.826167047760543,-1.5338590603204012,1.5899094202598438,1.0859224553857945,0.6029894779495133
37867, 19-20,TUN1,28/12/2019,US Ben Guerdane,US Monastir,0,2,-2,L,12,3.5718118741680493,0.8204502322005848,1.936361901764651,4.632036384406469,3.8436933959636956,-1.4672180171857085,5.016187845035649,-0.2320930406158958,1.0588447402867767,0.7562956973016397
37868, 19-20,TUN1,28/12/2019,Stade Tunisien,CS Hammam-Lif,2,0,2,W,13,1.829071423370754,-0.8231664781137108,4.218028865258626,2.06729104181747,-0.3963600364193931,2.484716458358364,1.8227383373393355,7.245367202804612,1.3430328796197517,0.5699429513859439
37869, 19-20,TUN1,29/12/2019,Soliman,ES Metlaoui,1,0,1,W,12,4.65583003256849,2.4576972095980874,0.5889042772650211,1.7609637152940314,-0.16005054741517663,2.1937107475098707,-2.7167038910105177,0.4234371025684899,1.1401442182505555,0.5285069801708303
37870, 19-20,TUN1,29/12/2019,Club Sportif Sfaxien,Chebba,2,0,2,W,12,0.2285189727384257,0.35220774145679945,5.70108829399434,1.9162213071586318,1.5527827289248939,1.4198591093818405,3.937781930463495,4.5686876825652725,1.1266686336979157,0.691813004065079
37871, 19-20,TUN1,31/12/2019,Esperance Tunis,JS Kairouan,7,1,6,W,13,6.8060505070175115,0.2051702848588251,3.3078808737773864,-2.556771605299266,2.331038002933763,3.534302880084156,-0.38322364713741175,3.4498829863621765,1.4072281526539694,0.5310902329611836
37872, 19-20,TUN1,04/01/2020,ES Sahel,Club Africain,1,1,0,D,11,3.550534359009924,-0.5529209552506112,2.320381532004311,1.4342697986615172,4.075984949145202,-1.6323636234831556,4.588009296399388,-4.458768278972706,0.8784355739523079,0.6816399551376778
37873, 19-20,TUN1,05/01/2020,Soliman,Esperance Tunis,0,1,-1,L,13,4.497085996664452,2.1086981252542225,0.5889042772650211,1.7609637152940314,13.141090125640325,0.5148144058949283,3.3078808737773864,-2.556771605299266,0.9965798373594447,0.7383091234309543
37874, 19-20,TUN1,15/01/2020,Esperance Tunis,ES Sahel,1,0,1,W,10,13.141090125640325,0.5148144058949283,3.6272621500818043,-3.598390602035552,3.688232708995847,-0.3426922008210883,2.320381532004311,1.4342697986615172,1.6570041921232943,0.6354339577673941
37875, 19-20,TUN1,19/01/2020,Esperance Tunis,Club Africain,2,1,1,W,11,12.396888913735456,0.0952061930570639,3.6272621500818043,-3.598390602035552,4.075984949145202,-1.6323636234831556,4.976552599037732,-4.3317099031639765,1.2896866002195015,0.7238097775229345
37876, 19-20,TUN1,29/01/2020,Chebba,Esperance Tunis,1,2,-1,L,12,1.5527827289248939,1.4198591093818405,3.0934570418806806,5.481488150208895,13.201474484552808,0.27758814517067243,3.6272621500818043,-3.598390602035552,0.8344420504373952,0.7227829022595739
37877, 19-20,TUN1,04/02/2020,ES Sahel,Club Sportif Sfaxien,1,1,0,D,13,3.688232708995847,-0.3426922008210883,1.5448645896497237,0.7475731369427128,1.2177581115270226,-0.10463032126443339,5.70108829399434,1.9162213071586318,1.1655366697215503,0.7358458605338398
37878, 19-20,TUN1,05/02/2020,Esperance Tunis,US Monastir,1,0,1,W,13,13.201474484552808,0.27758814517067243,5.186044909887093,-3.4253504713200447,3.8436933959636956,-1.4672180171857085,6.534069831404002,-1.3387909234461388,1.497457621655565,0.7994327006253862
37879, 19-20,TUN1,08/02/2020,CS Hammam-Lif,CA Bizertin,2,1,1,W,14,-0.3963600364193931,2.484716458358364,1.1271500553904907,7.932025117370051,2.2422172444897077,4.403715494831885,-0.5265689460457053,6.648244706808072,1.1973774306758544,0.6033756077973861
37880, 19-20,TUN1,08/02/2020,ES Sahel,Chebba,0,0,0,D,14,3.5007261577463913,-0.16825826473658678,1.5448645896497237,0.7475731369427128,1.7403133842572331,2.263268211520203,3.0934570418806806,5.481488150208895,1.33810065794075,0.6388048479059276
37881, 19-20,TUN1,09/02/2020,Stade Tunisien,Club Africain,1,0,1,W,14,2.573230643403374,-1.199527766847571,4.218028865258626,2.06729104181747,4.075984949145202,-1.6323636234831556,5.313629637847882,-3.589294791888907,0.8741876234055711,0.6847798202710121
37882, 19-20,TUN1,09/02/2020,Soliman,JS Kairouan,2,0,2,W,14,3.368240957904524,2.281505448015068,0.5889042772650211,1.7609637152940314,2.331038002933763,3.534302880084156,0.189058435570011,9.295413050509332,1.543653018172645,0.6219325364824919
37883, 19-20,TUN1,09/02/2020,Club Sportif Sfaxien,US Monastir,1,0,1,W,14,1.2177581115270226,-0.10463032126443339,6.023475865582218,1.743203417999555,3.8436933959636956,-1.4672180171857085,5.558400218490088,-1.858730510183733,0.8890342762737816,0.7398872262658273
37884, 19-20,TUN1,09/02/2020,US Ben Guerdane,ES Metlaoui,2,2,0,D,14,2.372438189208915,1.6417291918388353,1.936361901764651,4.632036384406469,-0.16005054741517663,2.1937107475098707,-3.361721539603314,0.27695924445797715,1.0277800632205765,0.483759232350889
37885, 19-20,TUN1,09/02/2020,Esperance Tunis,US Tataouine,1,1,0,D,14,12.63799472392761,-0.2503164823568975,5.186044909887093,-3.4253504713200447,-3.354104840461722,2.826167047760543,0.17112587989956896,1.5001038086861578,1.6307055320080284,0.534260068067149
37886, 19-20,TUN1,15/02/2020,US Monastir,ES Sahel,1,2,-1,L,15,3.8436933959636956,-1.4672180171857085,4.655403026748986,-1.7427498315799266,1.9850339548215559,-0.5900924416882869,1.5448645896497237,0.7475731369427128,1.1169013112983432,0.5393229062315066
37887, 19-20,TUN1,15/02/2020,Chebba,Stade Tunisien,2,0,2,W,15,1.7403133842572331,2.263268211520203,2.3138260883353254,4.08291373338202,2.71574072820453,-1.6517214733043737,4.218028865258626,2.06729104181747,1.0802870371665731,0.7845979335894498
37888, 19-20,TUN1,15/02/2020,ES Metlaoui,Club Sportif Sfaxien,0,1,-1,L,15,-0.16005054741517663,2.1937107475098707,-1.5112217518172668,1.2931174258621083,1.343451108720951,-0.593214151133683,6.023475865582218,1.743203417999555,0.9811360201180537,0.8650935289671505
37889, 19-20,TUN1,16/02/2020,Club Africain,CS Hammam-Lif,0,0,0,D,15,4.075984949145202,-1.6323636234831556,4.477888415788268,-3.4577964848064306,0.5127858959114857,2.74662700050941,1.1271500553904907,7.932025117370051,1.5057803569721993,0.520718412747433
37890, 19-20,TUN1,16/02/2020,US Ben Guerdane,JS Kairouan,1,0,1,W,15,3.473690302762466,2.642977348264953,1.936361901764651,4.632036384406469,2.331038002933763,3.534302880084156,-0.5699806638485505,9.772384054291738,1.577733620945413,0.6074928313092788
