index,Sea,Lge,Date,HT,AT,HS,AS,GD,WDL,Round,HT_H_Off_Rating,HT_H_Def_Rating,HT_A_Off_Rating,HT_A_Def_Rating,AT_H_Off_Rating,AT_H_Def_Rating,AT_A_Off_Rating,AT_A_Def_Rating,HT_EG,AT_EG
13504, 19-20,SCO2,19/10/2019,Dunfermline Athletic,Ayr United,3,2,1,W,9,-1.878071647997332,-3.070388805267857,-3.107607124695379,-1.4793549032506037,1.8810833690806161,-4.550141297564659,1.083272424940863,-0.5471323804369687,1.0959892919375045,2.3075947913014727
13505, 19-20,SCO2,19/10/2019,Inverness CT,Alloa Athletic,2,2,0,D,9,4.603056377117116,-4.272274764742465,-3.626001920563918,-0.8607775409713824,-1.6919605053289097,-3.008432975870783,-3.7979679505067283,1.654512871482998,1.5060040187292658,1.6475360121685416
13506, 19-20,SCO2,19/10/2019,Queen of the South,Dundee United,4,0,4,W,9,-2.1564994196274996,-5.539117925023462,-6.352825942219697,-1.5632724303289707,12.030314086365905,-4.76740970682445,-4.4504134357041005,-0.6333990349005623,1.0806561683435585,1.4597863415064427
13507, 19-20,SCO2,25/10/2019,Ayr United,FC Dundee,1,2,-1,L,10,1.8810833690806161,-4.550141297564659,0.8209950309810421,0.9475455425487386,-0.09243408063443248,-5.733993234847247,-3.238667283555688,3.538334236162619,1.4628086252143118,1.6760845657879289
13508, 19-20,SCO2,26/10/2019,Alloa Athletic,Queen of the South,2,2,0,D,10,-1.6919605053289097,-3.008432975870783,-3.4974318594956246,2.042307375013065,0.7637827679185163,-7.037040384245243,-6.352825942219697,-1.5632724303289707,1.0613182360567712,1.5198608486681964
13509, 19-20,SCO2,26/10/2019,Dundee United,Dunfermline Athletic,2,0,2,W,10,12.030314086365905,-4.76740970682445,-5.69513203372874,1.6583311304311357,0.02655106048880307,-3.386019341826127,-3.107607124695379,-1.4793549032506037,1.7380334168644518,1.6673135143030413
13510, 19-20,SCO2,26/10/2019,Greenock Morton,Inverness CT,2,1,1,W,10,3.5126319715681884,-4.923880424258899,-6.810378235641896,7.668674741600272,5.0972111420273185,-3.910602848498355,-3.626001920563918,-0.8607775409713824,1.3254889191691057,1.5994595090625463
13511, 19-20,SCO2,26/10/2019,Partick Thistle,Arbroath,1,3,-2,L,10,-1.7512561423461865,-0.006053340205396163,0.09835779552795554,0.42795070185321205,-3.1462718447591205,-5.991293410361781,-4.584373454613837,0.6706009008962662,1.153864317487321,2.0158763341441914
13512, 19-20,SCO2,29/10/2019,Alloa Athletic,FC Dundee,0,3,-3,L,11,-0.752977023735269,-2.515750452489042,-3.4974318594956246,2.042307375013065,-0.09243408063443248,-5.733993234847247,-2.962473738180464,3.175022290622609,1.314464169555423,1.9190304935540494
13513, 19-20,SCO2,29/10/2019,Dundee United,Partick Thistle,1,0,1,W,11,12.292364872630763,-6.478280872437078,-5.69513203372874,1.6583311304311357,-1.9051699159773656,1.0037800167883613,0.09835779552795554,0.42795070185321205,1.861395449940725,1.8225210815115607
13514, 19-20,SCO2,29/10/2019,Dunfermline Athletic,Arbroath,2,0,2,W,11,0.02655106048880307,-3.386019341826127,-4.529278283674131,-1.2737070743205094,-3.1462718447591205,-5.991293410361781,-3.7452389903313423,0.5498150263684987,1.2280842451945053,1.743722381331739
13515, 19-20,SCO2,29/10/2019,Greenock Morton,Ayr United,2,3,-1,L,11,4.187359858462972,-5.539000484289196,-6.810378235641896,7.668674741600272,1.4181259846847012,-4.217763750248983,0.8209950309810421,0.9475455425487386,1.4483121464317361,2.0018583203615523
13516, 19-20,SCO2,29/10/2019,Queen of the South,Inverness CT,0,2,-2,L,11,0.7637827679185163,-7.037040384245243,-5.943424844052329,-0.8263926936057813,5.0972111420273185,-3.910602848498355,-4.137144118896083,-0.3312758858293914,1.2215148043519002,1.350405767965822
13517, 19-20,SCO2,01/11/2019,FC Dundee,Greenock Morton,2,1,1,W,12,-0.09243408063443248,-5.733993234847247,-2.0407615599569824,2.143147539881583,4.739225039395347,-4.514782900589339,-6.810378235641896,7.668674741600272,1.5754064922438813,1.230531077686393
13518, 19-20,SCO2,02/11/2019,Arbroath,Alloa Athletic,2,1,1,W,12,-3.1462718447591205,-5.991293410361781,-5.232061832909534,1.1557808606083086,-2.0678636975472178,-1.4065412104239925,-3.4974318594956246,2.042307375013065,1.1528430037669635,1.5075603439115348
13519, 19-20,SCO2,02/11/2019,Ayr United,Partick Thistle,4,1,3,W,12,1.4181259846847012,-4.217763750248983,1.672082259833597,1.3806290602076055,-1.9051699159773656,1.0037800167883613,-1.4556544739034665,-0.2482580802375668,1.255438025506457,1.897971018246593
13520, 19-20,SCO2,02/11/2019,Dunfermline Athletic,Queen of the South,2,0,2,W,12,0.7987149298489873,-5.175295514220682,-4.529278283674131,-1.2737070743205094,-0.4581246642555803,-6.3704758590964605,-5.943424844052329,-0.8263926936057813,1.2006602761294067,1.355410142547143
13521, 19-20,SCO2,02/11/2019,Inverness CT,Dundee United,0,3,-3,L,12,5.0972111420273185,-3.910602848498355,-3.583253457781889,-1.2901839439268583,11.430692546946613,-8.34841431784532,-5.69513203372874,1.6583311304311357,1.5320084377376877,1.4963188850013704
13522, 19-20,SCO2,08/11/2019,FC Dundee,Dundee United,0,2,-2,L,13,0.3322959029332565,-5.970546810529217,-2.0407615599569824,2.143147539881583,11.430692546946613,-8.34841431784532,-4.412985601665442,0.45568075666066155,1.2377908208654798,1.4228333378749067
13523, 19-20,SCO2,09/11/2019,Alloa Athletic,Dunfermline Athletic,2,1,1,W,13,-2.0678636975472178,-1.4065412104239925,-3.9302142343700925,2.707338750209955,1.5983115830779973,-6.566115003518801,-4.529278283674131,-1.2737070743205094,1.0577582268760841,1.8698033606083198
13524, 19-20,SCO2,09/11/2019,Arbroath,Inverness CT,3,0,3,W,13,-2.298842549405922,-6.512113489943313,-5.232061832909534,1.1557808606083086,3.564710275434612,-2.3676388888960824,-3.583253457781889,-1.2901839439268583,1.0476032193020348,1.4498048238373562
13525, 19-20,SCO2,09/11/2019,Partick Thistle,Greenock Morton,2,1,1,W,13,-1.9051699159773656,1.0037800167883613,-2.221329007989881,1.9062656176443427,4.739225039395347,-4.514782900589339,-7.006945576806904,8.001987227501113,1.4976632861509684,1.8626011736696277
13526, 19-20,SCO2,09/11/2019,Queen of the South,Ayr United,3,1,2,W,13,-0.4581246642555803,-6.3704758590964605,-7.0991448041655545,-0.1988986185064665,4.163570135462223,-5.139193768955516,1.672082259833597,1.3806290602076055,1.2439883115767238,2.0040111244553342
13527, 19-20,SCO2,16/11/2019,Dundee United,Queen of the South,3,0,3,W,14,11.430692546946613,-8.34841431784532,-3.92085188450411,-0.516004226720883,1.298451453712488,-7.400716223640604,-7.0991448041655545,-0.1988986185064665,1.7763472475762707,1.0010925155343884
13528, 19-20,SCO2,16/11/2019,Greenock Morton,Arbroath,1,0,1,W,14,4.739225039395347,-4.514782900589339,-7.742461243049168,8.39632933540836,-0.34581821569481486,-7.999793669820149,-5.232061832909534,1.1557808606083086,1.4872296907080274,1.4828261608740585
13529, 19-20,SCO2,23/11/2019,Inverness CT,FC Dundee,1,0,1,W,14,3.564710275434612,-2.3676388888960824,-4.819461097506698,0.24247779618864485,-0.9058927773053554,-5.378301985838596,-2.0407615599569824,2.143147539881583,1.4775917457564103,2.035931590135963
13530, 19-20,SCO2,26/11/2019,Partick Thistle,Alloa Athletic,1,1,0,D,14,-1.4026717375523297,0.1186438604537321,-2.221329007989881,1.9062656176443427,-1.1253190624898681,-2.2990677068818535,-3.9302142343700925,2.707338750209955,1.261706883312876,2.1021108443091094
13531, 19-20,SCO2,30/11/2019,Alloa Athletic,Inverness CT,0,2,-2,L,15,-1.1253190624898681,-2.2990677068818535,-4.869953034488282,2.5018947896666863,3.0869650188027156,-4.4567580754454195,-4.819461097506698,0.24247779618864485,1.1625571842961542,1.7450443171306398
13532, 19-20,SCO2,30/11/2019,FC Dundee,Queen of the South,1,2,-1,L,15,-0.9058927773053554,-5.378301985838596,-3.776742944693707,1.7682306155389083,1.298451453712488,-7.400716223640604,-7.952748127473142,0.7616877619711853,1.1954183344468146,1.1650298022566452
13533, 19-20,SCO2,30/11/2019,Dunfermline Athletic,Partick Thistle,5,1,4,W,15,1.5983115830779973,-6.566115003518801,-5.270935051373605,-0.5340326752010072,-1.664462740519984,-1.0122590253335495,-2.221329007989881,1.9062656176443427,1.366910088893963,1.5759248565561634
13534, 19-20,SCO2,03/12/2019,Ayr United,Dunfermline Athletic,0,1,-1,L,15,4.163570135462223,-5.139193768955516,0.8159903211026643,2.759125458403795,5.232569267324859,-7.157085581150933,-5.270935051373605,-0.5340326752010072,1.373047439016435,1.4203592710948807
13535, 19-20,SCO2,07/12/2019,Arbroath,FC Dundee,1,1,0,D,16,-0.34581821569481486,-7.999793669820149,-6.496425834406304,0.7732980000652053,-1.101373924478465,-4.521518649525196,-3.776742944693707,1.7682306155389083,1.267199595695291,1.2968126397505495
13536, 19-20,SCO2,07/12/2019,Dundee United,Alloa Athletic,2,1,1,W,15,12.654738614386744,-9.375659826410843,-3.92085188450411,-0.516004226720883,-2.288249924038089,-2.0374514465994547,-4.869953034488282,2.5018947896666863,2.003985501400263,1.0919834291257928
13537, 19-20,SCO2,07/12/2019,Dunfermline Athletic,Greenock Morton,3,1,2,W,15,5.232569267324859,-7.157085581150933,-5.629363533478683,-1.611896200663159,4.251838739916234,-6.036347081826103,-7.742461243049168,8.39632933540836,1.9141122413072997,1.0418126685370115
13538, 19-20,SCO2,07/12/2019,Inverness CT,Ayr United,2,0,2,W,16,3.0869650188027156,-4.4567580754454195,-4.602067585102634,-0.6701476161674146,2.790081361945516,-5.570534695508732,0.8159903211026643,2.759125458403795,1.4847070958624227,2.121160451075804
13539, 19-20,SCO2,07/12/2019,Queen of the South,Partick Thistle,1,2,-1,L,16,1.298451453712488,-7.400716223640604,-7.240792614274584,0.6082813399340337,-1.664462740519984,-1.0122590253335495,-2.7124038726035296,4.758297520279031,1.4955884320113204,1.4481344567884553
13540, 19-20,SCO2,10/12/2019,Ayr United,Arbroath,1,1,0,D,16,2.790081361945516,-5.570534695508732,-0.9926633070192113,3.163638376542461,-0.6131036965508718,-8.304360377030493,-6.496425834406304,0.7732980000652053,1.3697959902753165,1.271472056907195
13541, 19-20,SCO2,10/12/2019,Greenock Morton,Dundee United,1,2,-1,L,16,4.251838739916234,-6.036347081826103,-7.778113724978373,9.24876806008865,12.650751831938777,-9.470046272184526,-3.92085188450411,-0.516004226720883,1.3782816146031966,1.46284370018623
13542, 19-20,SCO2,14/12/2019,Arbroath,Dundee United,0,1,-1,L,17,-0.6131036965508718,-8.304360377030493,-6.727902392631725,0.48300241489194656,12.650751831938777,-9.470046272184526,-3.4628338736393687,-0.8129611585409466,1.138794774946818,1.297633221477121
13543, 19-20,SCO2,14/12/2019,Ayr United,Alloa Athletic,2,1,1,W,17,2.420166509259526,-5.849098811044146,-0.9926633070192113,3.163638376542461,-2.288249924038089,-2.0374514465994547,-4.948384707458179,2.4987661092817612,1.437364890109731,1.3846224631815518
13544, 19-20,SCO2,14/12/2019,FC Dundee,Dunfermline Athletic,4,3,1,W,17,-1.101373924478465,-4.521518649525196,-4.029826702447626,1.5584747906240046,6.318806059647218,-7.199990582725993,-5.629363533478683,-1.611896200663159,1.083864971100814,1.4445852727346247
13545, 19-20,SCO2,14/12/2019,Partick Thistle,Inverness CT,3,1,2,W,17,-1.664462740519984,-1.0122590253335495,-2.2418437051919695,4.369252918230443,3.6024235519854946,-6.6333326801924155,-4.602067585102634,-0.6701476161674146,1.099822363101382,1.90433700493834
13546, 19-20,SCO2,21/12/2019,Alloa Athletic,Greenock Morton,0,2,-2,L,17,-2.288249924038089,-2.0374514465994547,-5.276341422442973,2.9404433928645695,3.87343553539371,-5.485157868222982,-7.778113724978373,9.24876806008865,1.5427849096251356,1.4762807533434912
13547, 19-20,SCO2,21/12/2019,Dundee United,Ayr United,4,0,4,W,18,12.650751831938777,-9.470046272184526,-3.71661731826336,-1.7069327111781476,2.9829824652575136,-6.243769325173153,-0.9926633070192113,3.163638376542461,2.043110442072184,1.4154757174611825
13548, 19-20,SCO2,21/12/2019,Inverness CT,Dunfermline Athletic,2,0,2,W,18,3.6024235519854946,-6.6333326801924155,-5.3731702163048345,0.8215212865319989,6.318806059647218,-7.199990582725993,-4.3031053108742,0.67731500475924,1.4052565214827815,1.3719387758614758
13549, 19-20,SCO2,21/12/2019,Partick Thistle,FC Dundee,0,1,-1,L,18,0.23632566474976135,-1.940221338643438,-2.2418437051919695,4.369252918230443,1.8156984289144957,-2.925469565403221,-4.029826702447626,1.5584747906240046,1.2846748425009755,1.8661414538038759
13550, 19-20,SCO2,21/12/2019,Queen of the South,Arbroath,2,0,2,W,17,0.8027037262050565,-6.83443349572158,-7.240792614274584,0.6082813399340337,-1.7522645108701338,-8.609769103215058,-6.727902392631725,0.48300241489194656,1.2608238523539348,1.1462405452532805
13551, 19-20,SCO2,27/12/2019,Dundee United,FC Dundee,1,1,0,D,19,14.60827038697958,-10.92250051660507,-3.71661731826336,-1.7069327111781476,1.8156984289144957,-2.925469565403221,-4.768361065604651,0.549985123433371,2.0040816864999282,0.9834003665136524
13552, 19-20,SCO2,28/12/2019,Ayr United,Queen of the South,1,2,-1,L,18,2.9829824652575136,-6.243769325173153,-2.199599486979646,4.69982701643322,1.5421174650125518,-8.010618946692201,-7.240792614274584,0.6082813399340337,1.3711658325358713,1.1525349190883776
13553, 19-20,SCO2,28/12/2019,Dunfermline Athletic,Alloa Athletic,1,3,-2,L,19,6.318806059647218,-7.199990582725993,-5.472918769947724,1.1441978554780778,-3.8315307263671246,-1.5000503217992787,-5.276341422442973,2.9404433928645695,1.6664286162288864,1.236311261168393
13554, 19-20,SCO2,28/12/2019,Inverness CT,Arbroath,0,1,-1,L,19,4.197358197106592,-8.041112604286925,-5.3731702163048345,0.8215212865319989,-1.7522645108701338,-8.609769103215058,-7.705269342793976,1.0632671499618784,1.4547073409931692,0.9793963579363592
13555, 19-20,SCO2,28/12/2019,Greenock Morton,Partick Thistle,1,2,-1,L,19,3.87343553539371,-5.485157868222982,-7.331553109961183,8.03765798882297,-1.048762106914123,-2.828990262989552,-2.2418437051919695,4.369252918230443,1.6111309720205176,1.6823870236583678
13556, 19-20,SCO2,04/01/2020,Alloa Athletic,Partick Thistle,1,1,0,D,20,-3.8315307263671246,-1.5000503217992787,-3.7724938305516407,2.4172865977345412,-1.048762106914123,-2.828990262989552,-1.971024087700265,3.8895056310624123,1.2045233469117047,2.140131039412659
13557, 19-20,SCO2,04/01/2020,Arbroath,Greenock Morton,1,2,-1,L,19,-1.7522645108701338,-8.609769103215058,-7.687701198926298,-0.07870066449453228,3.262108129386665,-5.159247427033731,-7.331553109961183,8.03765798882297,1.5074503800050345,0.9654354064841659
13558, 19-20,SCO2,04/01/2020,FC Dundee,Inverness CT,0,2,-2,L,20,1.8156984289144957,-2.925469565403221,-4.754207026802283,-0.2382345663670492,2.7421832739169627,-8.019970703372135,-5.3731702163048345,0.8215212865319989,1.3247850811292923,1.6245505498458042
13559, 19-20,SCO2,04/01/2020,Dunfermline Athletic,Ayr United,0,1,-1,L,20,5.652163235276681,-5.390226442690202,-5.472918769947724,1.1441978554780778,2.6116973300066992,-5.374164683720135,-2.199599486979646,4.69982701643322,1.7269095402366121,1.696416370169786
13560, 19-20,SCO2,04/01/2020,Queen of the South,Dundee United,0,1,-1,L,19,1.5421174650125518,-8.010618946692201,-6.518183066977009,0.3169104073500938,13.603865961529232,-10.905467226796103,-3.71661731826336,-1.7069327111781476,1.1944928249763092,1.3011467145955349
13561, 19-20,SCO2,11/01/2020,Greenock Morton,Dunfermline Athletic,3,2,1,W,20,3.262108129386665,-5.159247427033731,-6.449409090804201,7.63930157370803,3.9246986197110605,-6.104836308659021,-5.472918769947724,1.1441978554780778,1.4115795522563113,1.3998064150432585
13562, 19-20,SCO2,11/01/2020,Partick Thistle,Dundee United,1,4,-3,L,21,-1.048762106914123,-2.828990262989552,-2.9431816347270447,3.728951633088763,13.603865961529232,-10.905467226796103,-3.973396619270011,-2.644628096554267,1.0433419125802825,1.7780224258575528
13563, 19-20,SCO2,21/01/2020,Alloa Athletic,Arbroath,2,0,2,W,21,-4.03611981260184,-2.6699666594392673,-3.7724938305516407,2.4172865977345412,-2.259877999121474,-7.548177076984841,-7.687701198926298,-0.07870066449453228,1.026264314314301,1.4252418131987332
13564, 19-20,SCO2,24/01/2020,Dunfermline Athletic,FC Dundee,2,0,2,W,21,3.9246986197110605,-6.104836308659021,-4.961150645826362,2.3911325316372816,0.49048752610917545,-2.5402117042369974,-4.754207026802283,-0.2382345663670492,1.3758490260041525,1.3789943975985355
