index,Sea,Lge,Date,HT,AT,HS,AS,GD,WDL,Round,HT_H_Off_Rating,HT_H_Def_Rating,HT_A_Off_Rating,HT_A_Def_Rating,AT_H_Off_Rating,AT_H_Def_Rating,AT_A_Off_Rating,AT_A_Def_Rating,HT_EG,AT_EG
44748, 19-20,RUS2,13/07/2019,FK Krasnodar 2,Luch-Energia,1,2,-1,L,2,0.0,0.0,-0.10206361242254094,0.23469180402853762,0.6710991808831084,1.551551752256245,0.0,0.0,1.1899033602907576,1.4855528884731908
44749, 19-20,RUS2,13/07/2019,Rotor Volgograd,Tekstilshchik Ivanovo,3,2,1,W,2,0.0,0.0,0.3183380156821851,-0.34472500262004335,-0.9857381592248013,-0.21436101071282643,0.0,0.0,1.1899033602907576,1.4855528884731908
44750, 19-20,RUS2,13/07/2019,Chertanovo,Enisey Krasnoyarsk,2,1,1,W,2,0.0,0.0,-0.10206361242254094,-0.34472500262004335,0.0,0.0,-0.10206361242254094,-0.34472500262004335,1.1668569498358703,1.4594342267566733
44751, 19-20,RUS2,19/07/2019,Nizhny Novgorod,Shinnik Yaroslavl,1,3,-2,L,3,-0.9857381592248013,0.22711718002944142,-0.10206361242254094,-0.05501659929575285,-0.15731948917084643,-0.6558392014550943,0.1081372016298221,-0.05501659929575285,1.121277214633753,1.573207493119078
44752, 19-20,RUS2,20/07/2019,Luch-Energia,FK Tom Tomsk,1,1,0,D,3,0.6710991808831084,1.551551752256245,0.1081372016298221,-0.05501659929575285,0.6710991808831084,-0.6558392014550943,0.1081372016298221,-0.34472500262004335,1.2120096686252761,1.9441355119771224
44753, 19-20,RUS2,20/07/2019,SKA-Energia Khabarovsk,Torpedo Moscow,0,1,-1,L,3,-0.15731948917084643,0.22711718002944142,0.1081372016298221,0.23469180402853762,0.6710991808831084,-0.6558392014550943,-0.10206361242254094,-0.34472500262004335,1.1564431646558453,1.5179194809562422
44754, 19-20,RUS2,20/07/2019,Enisey Krasnoyarsk,Rotor Volgograd,0,3,-3,L,3,0.0,0.0,-0.19863706089031163,-0.1033564598162641,1.4995178509370632,0.22711718002944142,0.3183380156821851,-0.34472500262004335,1.1668569498358703,1.568717844915873
44755, 19-20,RUS2,20/07/2019,Tekstilshchik Ivanovo,FK Khimki,1,4,-3,L,3,-0.9857381592248013,-0.21436101071282643,0.1081372016298221,0.5244002073528281,1.4995178509370632,-0.6558392014550943,0.7387396437869113,0.23469180402853762,1.1400936552889662,1.6238687444565523
44756, 19-20,RUS2,20/07/2019,Fakel Voronezh,Chertanovo,0,0,0,D,3,-1.917571204921015,-0.846121151193907,0.0,0.0,0.6901912575816638,-0.20283019119360898,-0.10206361242254094,-0.34472500262004335,1.0443813290462507,1.2536973263151074
44757, 19-20,RUS2,20/07/2019,Mordovia Saransk,Spartak Moscow 2,1,0,1,W,3,-0.9857381592248013,-0.21436101071282643,-0.312264426474904,-0.05501659929575285,0.6710991808831084,0.22711718002944142,-0.10206361242254094,-0.34472500262004335,1.1026826087715025,1.405467774113963
44758, 19-20,RUS2,20/07/2019,Avangard Kursk,FK Krasnodar 2,1,1,0,D,3,-0.9857381592248013,0.6685953707717093,-0.312264426474904,0.5244002073528281,-0.15731948917084643,0.22711718002944142,-0.10206361242254094,0.23469180402853762,1.1400936552889662,1.6352752980016163
44759, 19-20,RUS2,20/07/2019,Baltika Kaliningrad,Chayka Peschanokopskoye,0,1,-1,L,3,-0.9857381592248013,-0.21436101071282643,-0.312264426474904,0.23469180402853762,-0.9857381592248013,-0.21436101071282643,-0.3007996739129615,-0.3258737080561912,1.1038858030966339,1.3565358873812958
44760, 19-20,RUS2,20/07/2019,FK Torpedo Armavir,FC Neftekhimik,0,2,-2,L,3,0.6710991808831084,-0.21436101071282643,-0.312264426474904,0.23469180402853762,-0.15731948917084643,-0.21436101071282643,-0.10206361242254094,-0.34472500262004335,1.2120096686252761,1.405467774113963
44761, 19-20,RUS2,24/07/2019,FK Tom Tomsk,Avangard Kursk,2,0,2,W,4,0.6710991808831084,-0.6558392014550943,-0.0903208515635136,-0.406145985206784,-1.101794358822284,0.3881351815867007,-0.312264426474904,0.5244002073528281,1.2722282902090416,1.2490937452439117
44762, 19-20,RUS2,24/07/2019,Spartak Moscow 2,Nizhny Novgorod,2,0,2,W,4,0.6710991808831084,0.22711718002944142,-0.39749408266565867,-0.37447301725640814,-1.0862064680795431,0.8570149545318555,-0.10206361242254094,-0.05501659929575285,1.2318651414120354,1.5179194809562422
44763, 19-20,RUS2,24/07/2019,FK Krasnodar 2,Tekstilshchik Ivanovo,1,1,0,D,4,-0.15731948917084643,0.22711718002944142,-0.2355989972098382,0.19410549483890768,-1.101794358822284,0.8346491169506483,0.1081372016298221,0.5244002073528281,1.2147863463333721,1.573207493119078
44764, 19-20,RUS2,24/07/2019,FC Neftekhimik,Luch-Energia,1,1,0,D,4,-0.15731948917084643,-0.21436101071282643,0.022907545439067437,-0.6958543885310745,0.4954664131619774,1.1347365146130601,0.1081372016298221,-0.05501659929575285,1.1756708615311278,1.4583753491003641
44765, 19-20,RUS2,24/07/2019,Shinnik Yaroslavl,FK Torpedo Armavir,1,1,0,D,4,-0.15731948917084643,-0.6558392014550943,0.40805014806000367,-0.09015162750691473,-0.3329522568919774,0.048112000709314484,-0.312264426474904,0.23469180402853762,1.195118844327718,1.2490937452439117
44766, 19-20,RUS2,24/07/2019,Fakel Voronezh,Baltika Kaliningrad,1,2,-1,L,4,-2.782756196558692,-1.3996011785539193,0.0,0.0,-1.9002177681175567,-0.37176382920860984,-0.312264426474904,0.23469180402853762,1.026963020444762,1.0853711219476367
44767, 19-20,RUS2,24/07/2019,Torpedo Moscow,Mordovia Saransk,2,2,0,D,4,0.6710991808831084,-0.6558392014550943,-0.21093070893312038,-0.6797563053877779,-1.07080234942096,-0.8348443807752212,-0.312264426474904,-0.05501659929575285,1.2318651414120354,1.2490937452439117
44768, 19-20,RUS2,24/07/2019,FK Khimki,Enisey Krasnoyarsk,4,0,4,W,4,1.4995178509370632,-0.6558392014550943,1.2382043679974075,0.19410549483890768,-0.966646082526246,0.6318798562682344,-0.19863706089031163,-0.1033564598162641,1.2864081294372502,1.2755059716097972
44769, 19-20,RUS2,24/07/2019,Chertanovo,Rotor Volgograd,1,0,1,W,4,0.6901912575816638,-0.20283019119360898,-0.36559181098924753,-0.6472910499197331,1.4995178509370632,0.22711718002944142,0.6191946898194891,-0.682773266464845,1.1904027103897619,1.594830354618139
44770, 19-20,RUS2,24/07/2019,Chayka Peschanokopskoye,SKA-Energia Khabarovsk,0,2,-2,L,4,-0.9857381592248013,-0.21436101071282643,-0.3757438076793915,-0.6456787015236691,-1.1153385976280286,-0.0015329753732948315,0.1081372016298221,0.23469180402853762,1.1400936552889662,1.4583753491003641
44771, 19-20,RUS2,28/07/2019,SKA-Energia Khabarovsk,Fakel Voronezh,1,0,1,W,5,-1.1153385976280286,-0.0015329753732948315,0.22198714415975251,-0.09560290848538283,-2.8050928660961794,-0.9958124762707317,0.0,0.0,1.1164689167421675,1.485158599698058
44772, 19-20,RUS2,28/07/2019,Luch-Energia,Shinnik Yaroslavl,2,1,1,W,5,0.4954664131619774,1.1347365146130601,0.011786330107389456,-0.1059099241005384,-0.31895958269127933,-0.7658086574305919,0.40805014806000367,-0.09015162750691473,1.2173983028777422,1.9100293442350864
44773, 19-20,RUS2,28/07/2019,Enisey Krasnoyarsk,FK Krasnodar 2,0,1,-1,L,5,-0.966646082526246,0.6318798562682344,-0.46674945445134125,0.6827939082782449,-0.3352525085460867,-0.02594142695268009,-0.2355989972098382,0.19410549483890768,1.1386900040231394,1.5894616023970465
44774, 19-20,RUS2,28/07/2019,FK Tom Tomsk,Tekstilshchik Ivanovo,2,1,1,W,5,1.2739988528110269,-1.2072868481728598,-0.0903208515635136,-0.406145985206784,-1.101794358822284,0.8346491169506483,-0.01235148004472239,0.4621747979007288,1.3106698439885847,1.1919354967546505
44775, 19-20,RUS2,28/07/2019,Mordovia Saransk,Chayka Peschanokopskoye,0,0,0,D,5,-1.07080234942096,-0.8348443807752212,-0.15442332044816312,0.16751852412349605,-1.930213028876239,0.024754460227757236,-0.3757438076793915,-0.6456787015236691,1.078251741952267,1.193960533528526
44776, 19-20,RUS2,28/07/2019,Nizhny Novgorod,Torpedo Moscow,2,1,1,W,5,-1.0862064680795431,0.8570149545318555,-0.4211315229854834,0.16751852412349605,1.3074364388566329,-0.324330466688324,-0.21093070893312038,-0.6797563053877779,1.0751486163869968,1.6569135428381985
44777, 19-20,RUS2,28/07/2019,Baltika Kaliningrad,Chertanovo,1,2,-1,L,5,-1.9002177681175567,-0.37176382920860984,-0.12000869175249773,0.22688039042668542,0.5324580974659089,-0.9069130106912745,-0.36559181098924753,-0.6472910499197331,1.02699667419634,1.3031117308894495
44778, 19-20,RUS2,28/07/2019,Avangard Kursk,FC Neftekhimik,1,0,1,W,5,-1.101794358822284,0.3881351815867007,-0.5748249485528891,0.7352417873809556,-0.30284851064769575,-0.4167237305145106,0.022907545439067437,-0.6958543885310745,1.0731649159927448,1.5934068012914946
44779, 19-20,RUS2,28/07/2019,Rotor Volgograd,FK Khimki,1,1,0,D,5,1.4995178509370632,0.22711718002944142,0.28396005100333743,-0.7379345316804803,3.7475080194178805,-1.218947270082346,1.2382043679974075,0.19410549483890768,1.3076175562039751,1.8875554666825018
44780, 19-20,RUS2,29/07/2019,FK Torpedo Armavir,Spartak Moscow 2,1,1,0,D,5,-0.3329522568919774,0.048112000709314484,-0.36462413450052616,0.17816423517987362,1.3074364388566329,-0.4430111661155626,-0.39749408266565867,-0.37447301725640814,1.1429460162025977,1.3972791520427386
44781, 19-20,RUS2,03/08/2019,SKA-Energia Khabarovsk,Baltika Kaliningrad,2,0,2,W,6,-1.2118236227381998,-0.6571981069333135,0.22198714415975251,-0.09560290848538283,-1.9225823170511687,-0.06410285701217333,-0.12000869175249773,0.22688039042668542,1.1248849105396062,1.2936753936394898
44782, 19-20,RUS2,03/08/2019,Luch-Energia,Spartak Moscow 2,2,4,-2,L,6,1.1437882702739661,0.7329784061977818,0.011786330107389456,-0.1059099241005384,1.3074364388566329,-0.4430111661155626,-0.4810024838310748,-0.41588567937203086,1.2395871515284551,1.5511726286505874
44783, 19-20,RUS2,03/08/2019,FK Tom Tomsk,Enisey Krasnoyarsk,0,0,0,D,6,1.8450528238820887,-1.2920221840193213,-0.0903208515635136,-0.406145985206784,-1.9099581412628277,0.37164541452994826,-0.46674945445134125,0.6827939082782449,1.368291009231558,1.0755842779904312
44784, 19-20,RUS2,03/08/2019,Chertanovo,FK Khimki,0,0,0,D,6,0.5324580974659089,-0.9069130106912745,-0.21910532951866757,-0.6551122132962208,3.7475080194178805,-1.218947270082346,1.0516394863841207,0.10498610379653386,1.2333378163037834,1.5230473418354966
44785, 19-20,RUS2,03/08/2019,Shinnik Yaroslavl,Avangard Kursk,1,3,-2,L,6,-0.31895958269127933,-0.7658086574305919,0.21676123909025038,0.13657466060525458,-1.162405541223603,-0.31531917016389266,-0.5748249485528891,0.7352417873809556,1.2181482435718827,1.1650890012535777
44786, 19-20,RUS2,03/08/2019,Fakel Voronezh,Mordovia Saransk,2,1,1,W,6,-2.8050928660961794,-0.9958124762707317,-0.31218154665339937,-0.03374202390628308,-1.9640462234724172,-1.3619519169350678,-0.15442332044816312,0.16751852412349605,1.0215516614978346,1.2075251320323852
44787, 19-20,RUS2,03/08/2019,FC Neftekhimik,Tekstilshchik Ivanovo,1,2,-1,L,6,-0.30284851064769575,-0.4167237305145106,-0.31202786130897664,-0.7170508795226884,-1.101794358822284,0.8346491169506483,-0.05269647770809461,0.66187953676208,1.214236917619122,1.3677027148047796
44788, 19-20,RUS2,03/08/2019,FK Krasnodar 2,Rotor Volgograd,0,1,-1,L,6,-0.3352525085460867,-0.02594142695268009,-0.3595043058863077,-0.13578256810796593,1.2446817241413184,-0.16471920158495867,0.28396005100333743,-0.7379345316804803,1.1191845515019088,1.5527657642559562
44789, 19-20,RUS2,03/08/2019,Chayka Peschanokopskoye,Nizhny Novgorod,0,0,0,D,6,-1.930213028876239,0.024754460227757236,-0.6267152837734813,-0.9580572920662953,-0.320042314869299,0.5670019521655544,-0.4211315229854834,0.16751852412349605,1.0753533777416604,1.3856534178859643
44790, 19-20,RUS2,04/08/2019,Torpedo Moscow,FK Torpedo Armavir,2,1,1,W,6,1.3074364388566329,-0.324330466688324,-0.34901447039973155,-0.41181908772899384,-0.4513714055240445,-0.12727808055413609,-0.36462413450052616,0.17816423517987362,1.2927615638686134,1.3146323600968992
44791, 19-20,RUS2,10/08/2019,SKA-Energia Khabarovsk,Chertanovo,0,0,0,D,7,-0.48686194418327255,-1.2283275791250667,0.22198714415975251,-0.09560290848538283,-0.4892619760437201,-1.57930519557963,-0.21910532951866757,-0.6551122132962208,1.1147553300783568,1.141744453135441
44792, 19-20,RUS2,10/08/2019,Luch-Energia,Torpedo Moscow,0,1,-1,L,7,1.7737284708967027,1.8140822835412642,0.011786330107389456,-0.1059099241005384,1.893325963527635,-0.46323379177287277,-0.34901447039973155,-0.41181908772899384,1.2839804053920463,1.8874820244985344
44793, 19-20,RUS2,10/08/2019,Enisey Krasnoyarsk,FC Neftekhimik,2,2,0,D,7,-1.9099581412628277,0.37164541452994826,-0.6928381452668531,0.2863885047107882,-0.48032637301818737,-0.13757826903527698,-0.31202786130897664,-0.7170508795226884,1.022189287413039,1.500933543351765
44794, 19-20,RUS2,10/08/2019,FK Tom Tomsk,Rotor Volgograd,0,1,-1,L,7,0.7115350057676977,-1.7668691850573655,-0.0903208515635136,-0.406145985206784,1.2446817241413184,-0.16471920158495867,0.16776823737645882,-1.0621717011213105,1.166464447562648,1.1091618551136384
44795, 19-20,RUS2,10/08/2019,Mordovia Saransk,Baltika Kaliningrad,0,3,-3,L,7,-1.9640462234724172,-1.3619519169350678,-0.19804527213769463,0.4509832300062633,-1.9225823170511687,-0.06410285701217333,-0.3919403126150297,0.4804085857192497,1.0929410436186537,1.0765993637626121
44796, 19-20,RUS2,10/08/2019,Nizhny Novgorod,Fakel Voronezh,2,1,1,W,7,-0.320042314869299,0.5670019521655544,-0.7123969994195523,-0.14402038595142302,-1.9945279947977137,-1.0874302960939393,-0.31218154665339937,-0.03374202390628308,1.166255499686173,1.5519224539210321
44797, 19-20,RUS2,10/08/2019,Tekstilshchik Ivanovo,Shinnik Yaroslavl,1,1,0,D,7,-1.101794358822284,0.8346491169506483,0.0802129263630399,0.5998133014255267,-0.4996776605057046,0.04426453046906631,0.21676123909025038,0.13657466060525458,1.1261618219167768,1.7693291891285088
44798, 19-20,RUS2,10/08/2019,Avangard Kursk,Spartak Moscow 2,2,2,0,D,7,-1.162405541223603,-0.31531917016389266,-0.18912516290275666,0.6720424080477471,1.3074364388566329,-0.4430111661155626,0.0337430231002801,-0.19558768717406394,1.1009271770037252,1.4141579523349195
44799, 19-20,RUS2,10/08/2019,FK Khimki,FK Krasnodar 2,3,0,3,W,7,3.7475080194178805,-1.218947270082346,0.7314936952900117,-0.2523222257243023,-1.26240588624623,-0.2699754564606666,-0.3595043058863077,-0.13578256810796593,1.4496905265193298,1.1135585500434473
44800, 19-20,RUS2,10/08/2019,FK Torpedo Armavir,Chayka Peschanokopskoye,2,1,1,W,7,-0.4513714055240445,-0.12727808055413609,-0.4307601127201106,0.3830571532810658,-2.8210558439030136,-0.5869813036963778,-0.6267152837734813,-0.9580572920662953,1.0976528135369925,1.2991666783081721
44801, 19-20,RUS2,14/08/2019,SKA-Energia Khabarovsk,Mordovia Saransk,1,2,-1,L,8,-1.4103460721623424,-1.7323828545853213,0.22198714415975251,-0.09560290848538283,-2.8694589892743636,-0.512812483976459,-0.19804527213769463,0.4509832300062633,1.1265411955975226,1.0403161332909134
44802, 19-20,RUS2,14/08/2019,Luch-Energia,Chayka Peschanokopskoye,1,1,0,D,8,0.710055131086486,1.4222783250493662,0.011786330107389456,-0.1059099241005384,-2.8210558439030136,-0.5869813036963778,-0.6896003630912004,-0.6966397294319315,1.1908065378867072,1.6806299890186465
44803, 19-20,RUS2,14/08/2019,FK Tom Tomsk,FK Khimki,0,0,0,D,8,-0.25478592054737237,-1.8150617633510042,-0.0903208515635136,-0.406145985206784,5.031813331610785,-1.7105590840411102,0.7314936952900117,-0.2523222257243023,1.1561090571024342,1.2226307936354313
44804, 19-20,RUS2,14/08/2019,Spartak Moscow 2,Tekstilshchik Ivanovo,1,2,-1,L,8,1.3074364388566329,-0.4430111661155626,0.1568874984255833,0.06488126484844925,-1.2063091675461641,0.4950070584489782,0.0802129263630399,0.5998133014255267,1.3229880261704248,1.393954145520468
44805, 19-20,RUS2,14/08/2019,FC Neftekhimik,Rotor Volgograd,1,2,-1,L,8,-0.48032637301818737,-0.13757826903527698,-0.20712368585528929,-0.4337708992257332,1.2446817241413184,-0.16471920158495867,0.14482232656810592,-1.400106253759236,1.0679947899818871,1.4874169127236891
44806, 19-20,RUS2,14/08/2019,Shinnik Yaroslavl,Enisey Krasnoyarsk,0,0,0,D,8,-0.4996776605057046,0.04426453046906631,0.05504761726119348,0.10002452061726169,-1.0999214911770276,0.5919723708711655,-0.6928381452668531,0.2863885047107882,1.1756072457363025,1.3242940091074957
44807, 19-20,RUS2,14/08/2019,Fakel Voronezh,FK Torpedo Armavir,0,2,-2,L,8,-1.9945279947977137,-1.0874302960939393,-0.4281960957613782,0.20780076406004416,0.2961498506125682,-0.259353644424002,-0.4307601127201106,0.3830571532810658,1.0848586972622263,1.126460444186982
44808, 19-20,RUS2,14/08/2019,Chertanovo,FK Krasnodar 2,1,2,-1,L,8,-0.4892619760437201,-1.57930519557963,-0.45910094300750737,-0.978066200070464,-1.26240588624623,-0.2699754564606666,-0.5935752196004094,0.3133551141126405,1.1781042439550005,0.9919673599466264
44809, 19-20,RUS2,14/08/2019,Torpedo Moscow,Avangard Kursk,3,1,2,W,8,1.893325963527635,-0.46323379177287277,-0.5355639144061627,-0.7837990008747988,-0.4175968289153742,-0.056682682899967474,-0.18912516290275666,0.6720424080477471,1.3710608410950649,1.3233863929942682
44810, 19-20,RUS2,14/08/2019,Baltika Kaliningrad,Nizhny Novgorod,2,1,1,W,8,-1.9225823170511687,-0.06410285701217333,0.012360066870902242,0.16377438104490583,0.37064719524548073,0.32334022577846444,-0.7123969994195523,-0.14402038595142302,1.056434220893708,1.2938424020495507
44811, 19-20,RUS2,18/08/2019,Luch-Energia,Fakel Voronezh,3,0,3,W,9,0.5519874327327805,1.1217950289324845,0.011786330107389456,-0.1059099241005384,-2.893245193980153,-0.7017816334518039,-0.4281960957613782,0.20780076406004416,1.2417950279352075,1.6699061329175215
44812, 19-20,RUS2,18/08/2019,Mordovia Saransk,Chertanovo,2,3,-1,L,9,-2.8694589892743636,-0.512812483976459,0.0036810578774748304,0.41432318227495823,-0.6368068569518868,-1.134280769439715,-0.45910094300750737,-0.978066200070464,0.9504822254915983,1.248214522921096
44813, 19-20,RUS2,18/08/2019,Nizhny Novgorod,SKA-Energia Khabarovsk,1,1,0,D,9,0.37064719524548073,0.32334022577846444,-0.7741629115334696,0.12933854934490097,-1.5151751611262796,-1.30870335742605,0.22198714415975251,-0.09560290848538283,1.2085145074124977,1.6295322769951406
44814, 19-20,RUS2,18/08/2019,FK Khimki,FC Neftekhimik,3,2,1,W,9,5.031813331610785,-1.7105590840411102,0.4744957071823574,-0.5872567347261994,-0.5366545265055803,0.08871598494055472,-0.20712368585528929,-0.4337708992257332,1.526197440191451,1.0429051993332439
44815, 19-20,RUS2,18/08/2019,Avangard Kursk,Chayka Peschanokopskoye,1,1,0,D,9,-0.4175968289153742,-0.056682682899967474,-0.2571012459636092,1.1439597708865086,-2.8210558439030136,-0.5869813036963778,-0.8326693408513708,-0.7519179868669252,1.1129854873064362,1.2673603281892998
44816, 19-20,RUS2,18/08/2019,Tekstilshchik Ivanovo,Torpedo Moscow,1,3,-2,L,9,-1.2063091675461641,0.4950070584489782,0.20760425832769747,0.5062409560708288,3.242769575146469,-0.6060018314626503,-0.5355639144061627,-0.7837990008747988,1.0611731677202776,1.4751418572124153
44817, 19-20,RUS2,18/08/2019,Rotor Volgograd,Shinnik Yaroslavl,2,3,-1,L,9,1.2446817241413184,-0.16471920158495867,0.2525677087830599,-1.419804915799259,-1.4735726515243652,-0.5403823926825353,0.05504761726119348,0.10002452061726169,1.2827622080274381,1.457498143662427
44818, 19-20,RUS2,18/08/2019,FK Torpedo Armavir,Baltika Kaliningrad,1,1,0,D,9,0.2961498506125682,-0.259353644424002,-0.24714138698127464,0.0687644722647564,-1.1409148092155106,-0.19382786903237104,0.012360066870902242,0.16377438104490583,1.2211355413467424,1.4228139137472264
44819, 19-20,RUS2,18/08/2019,FK Krasnodar 2,FK Tom Tomsk,0,1,-1,L,9,-1.26240588624623,-0.2699754564606666,-0.38168593806983764,0.2617568179711574,-1.2125282480695025,-2.3548265940709574,-0.0903208515635136,-0.406145985206784,1.0812636900967514,1.39457384591448
44820, 19-20,RUS2,20/08/2019,Spartak Moscow 2,Enisey Krasnoyarsk,2,0,2,W,9,1.0398671277731775,-0.1754551387730871,0.1568874984255833,0.06488126484844925,-1.0999214911770276,0.5919723708711655,-0.9712058240259162,-0.05419479338794281,1.2575113424021966,1.2083318857756478
44821, 19-20,RUS2,25/08/2019,SKA-Energia Khabarovsk,FK Torpedo Armavir,3,0,3,W,10,-1.5151751611262796,-1.30870335742605,0.08965894706313626,-0.15601131349780845,0.11295703954843853,-0.4460167660857848,-0.24714138698127464,0.0687644722647564,1.0953028822355544,1.118386272648896
44822, 19-20,RUS2,25/08/2019,Chertanovo,FK Tom Tomsk,1,1,0,D,10,-0.6368068569518868,-1.134280769439715,-0.09087420968041454,-0.6740120813571722,-1.2125282480695025,-2.3548265940709574,-0.17326059517850897,-0.7193971624372444,1.1010412034662844,1.1723894875942706
44823, 19-20,RUS2,25/08/2019,FC Neftekhimik,FK Krasnodar 2,1,0,1,W,10,-0.5366545265055803,0.08871598494055472,-0.0059415796298530055,-0.006797912808346351,-2.1581449143738123,-0.4441712040692096,-0.38168593806983764,0.2617568179711574,1.171500027986568,1.4113130958787397
44824, 19-20,RUS2,25/08/2019,Mordovia Saransk,Nizhny Novgorod,0,1,-1,L,10,-2.0000188703181268,0.2605625990129161,0.0036810578774748304,0.41432318227495823,0.1979098843278639,0.04541545511678957,-0.7741629115334696,0.12933854934490097,1.068602909662487,1.3569158838133744
44825, 19-20,RUS2,25/08/2019,Shinnik Yaroslavl,FK Khimki,0,1,-1,L,10,-1.4735726515243652,-0.5403823926825353,0.3792827631406325,0.3078143361334722,6.252738888129497,-1.2880226030739192,0.4744957071823574,-0.5872567347261994,1.0567913449977462,1.4686612070937384
44826, 19-20,RUS2,25/08/2019,Fakel Voronezh,Avangard Kursk,0,0,0,D,10,-2.893245193980153,-0.7017816334518039,-0.7792117242916747,0.7171675192337639,-0.5111961160451701,-0.1747164368652385,-0.2571012459636092,1.1439597708865086,1.0761937707767812,1.2512234111919662
44827, 19-20,RUS2,25/08/2019,Torpedo Moscow,Enisey Krasnoyarsk,2,0,2,W,10,3.242769575146469,-0.6060018314626503,-0.21503749147783796,-0.8015213816213295,-1.0999214911770276,0.5919723708711655,-1.2251981700613843,0.16091041009111262,1.4338454960047713,1.0605984013595093
44828, 19-20,RUS2,25/08/2019,Baltika Kaliningrad,Luch-Energia,0,0,0,D,10,-1.1409148092155106,-0.19382786903237104,-0.07651576199143037,0.09970955644308846,2.008517257372947,0.3845678906626401,0.011786330107389456,-0.1059099241005384,1.1080280484959881,1.4391572283990246
