index,Sea,Lge,Date,HT,AT,HS,AS,GD,WDL,Round,HT_H_Off_Rating,HT_H_Def_Rating,HT_A_Off_Rating,HT_A_Def_Rating,AT_H_Off_Rating,AT_H_Def_Rating,AT_A_Off_Rating,AT_A_Def_Rating,HT_EG,AT_EG
35901, 19-20,ENG5,06/08/2019,AFC Fylde,Chorley FC,0,0,0,D,2,0.0,0.0,0.4891886359319306,-0.1169191432296179,-0.4027842585492671,-1.7294209981866366,0.0,0.0,1.3349580610846106,1.1870350412807056
35902, 19-20,ENG5,06/08/2019,Barrow,Harrogate Town,0,3,-3,L,2,0.0,0.0,-0.11254533880490758,0.23213692322547202,0.2006568086884824,1.1844289523940046,0.0,0.0,1.3349580610846106,1.1870350412807056
35903, 19-20,ENG5,06/08/2019,Boreham Wood,Wrexham,2,2,0,D,2,0.0,0.0,-0.11254533880490758,0.23213692322547202,0.2006568086884824,-0.2724960228963161,0.0,0.0,1.3349580610846106,1.1870350412807056
35904, 19-20,ENG5,06/08/2019,Bromley,Ebbsfleet,3,1,2,W,2,0.0,0.0,-0.7142793135417458,-0.4659752096847078,-0.10106372493039234,4.098278902974646,0.0,0.0,1.3349580610846106,1.1870350412807056
35905, 19-20,ENG5,06/08/2019,Dover Athletic,Dagenham and Redbridge,1,2,-1,L,2,0.0,0.0,0.4891886359319306,-0.1169191432296179,-0.4027842585492671,1.1844289523940046,0.0,0.0,1.3349580610846106,1.1870350412807056
35906, 19-20,ENG5,06/08/2019,Halifax,Hartlepool,2,0,2,W,2,0.0,0.0,1.6926565854056068,-0.1169191432296179,-0.10106372493039234,2.641353927684325,0.0,0.0,1.3349580610846106,1.1870350412807056
35907, 19-20,ENG5,06/08/2019,Maidenhead United,Chesterfield,1,1,0,D,2,0.0,0.0,-0.11254533880490758,-0.4659752096847078,-0.10106372493039234,1.1844289523940046,0.0,0.0,1.3349580610846106,1.1870350412807056
35908, 19-20,ENG5,06/08/2019,Notts County,Stockport County,1,1,0,D,2,0.0,0.0,-0.7142793135417458,-0.1169191432296179,-0.4027842585492671,-0.2724960228963161,0.0,0.0,1.3349580610846106,1.1870350412807056
35909, 19-20,ENG5,06/08/2019,Solihull,Torquay,3,0,3,W,2,0.0,0.0,0.4891886359319306,0.23213692322547202,0.2006568086884824,-0.2724960228963161,0.0,0.0,1.3349580610846106,1.1870350412807056
35910, 19-20,ENG5,06/08/2019,Sutton United,Barnet,1,1,0,D,2,0.0,0.0,1.0909226106687688,-0.1169191432296179,-0.10106372493039234,-1.7294209981866366,0.0,0.0,1.3349580610846106,1.1870350412807056
35911, 19-20,ENG5,06/08/2019,Woking,Aldershot,0,1,-1,L,2,0.0,0.0,0.4891886359319306,-0.4659752096847078,-0.10106372493039234,1.1844289523940046,0.0,0.0,1.3349580610846106,1.1870350412807056
35912, 19-20,ENG5,06/08/2019,Yeovil Town,Eastleigh,1,0,1,W,2,0.0,0.0,-0.7142793135417458,-0.1169191432296179,-0.10106372493039234,-1.7294209981866366,0.0,0.0,1.3349580610846106,1.1870350412807056
35913, 19-20,ENG5,10/08/2019,AFC Fylde,Ebbsfleet,1,0,1,W,3,-0.4027842585492671,-1.7294209981866366,0.4891886359319306,-0.1169191432296179,-0.10106372493039234,4.098278902974646,-0.11254533880490758,0.5811929896805619,1.3535620086868194,1.1287957649386264
35914, 19-20,ENG5,10/08/2019,Barrow,Eastleigh,2,0,2,W,3,-0.4027842585492671,2.641353927684325,-0.11254533880490758,0.23213692322547202,-0.10106372493039234,-1.7294209981866366,-0.7142793135417458,-0.1169191432296179,1.2817000418391167,1.2501448449174763
35915, 19-20,ENG5,10/08/2019,Boreham Wood,Chesterfield,2,2,0,D,3,0.2006568086884824,1.1844289523940046,-0.11254533880490758,0.23213692322547202,-0.10106372493039234,1.1844289523940046,-0.11254533880490758,-0.1169191432296179,1.343669708217311,1.221864780123871
35916, 19-20,ENG5,10/08/2019,Bromley,Torquay,3,3,0,D,3,0.5023773423073571,-0.2724960228963161,-0.7142793135417458,-0.4659752096847078,0.2006568086884824,-0.2724960228963161,-0.7142793135417458,0.5811929896805619,1.4504204895509156,1.155580594858863
35917, 19-20,ENG5,10/08/2019,Dover Athletic,Wrexham,2,1,1,W,3,-0.10106372493039234,1.1844289523940046,0.4891886359319306,-0.1169191432296179,0.2006568086884824,-0.2724960228963161,0.4891886359319306,0.23213692322547202,1.34861013824432,1.2417180539999417
35918, 19-20,ENG5,10/08/2019,Halifax,Dagenham and Redbridge,1,0,1,W,3,0.2006568086884824,-1.7294209981866366,1.6926565854056068,-0.1169191432296179,-0.4027842585492671,1.1844289523940046,0.4891886359319306,-0.1169191432296179,1.343669708217311,1.1475961527824552
35919, 19-20,ENG5,10/08/2019,Maidenhead United,Hartlepool,0,1,-1,L,3,-0.10106372493039234,-0.2724960228963161,-0.11254533880490758,-0.4659752096847078,-0.10106372493039234,2.641353927684325,-0.7142793135417458,0.23213692322547202,1.34861013824432,1.155580594858863
35920, 19-20,ENG5,10/08/2019,Solihull,Aldershot,2,1,1,W,3,0.5023773423073571,-1.7294209981866366,0.4891886359319306,0.23213692322547202,-0.10106372493039234,1.1844289523940046,-0.11254533880490758,-0.4659752096847078,1.3387407410935153,1.1287957649386264
35921, 19-20,ENG5,10/08/2019,Sutton United,Chorley FC,2,2,0,D,3,-0.10106372493039234,-0.2724960228963161,1.0909226106687688,-0.1169191432296179,-0.4027842585492671,-1.7294209981866366,-0.7142793135417458,-0.4659752096847078,1.276919008255097,1.155580594858863
35922, 19-20,ENG5,10/08/2019,Woking,Harrogate Town,1,0,1,W,3,-0.4027842585492671,-0.2724960228963161,0.4891886359319306,-0.4659752096847078,0.2006568086884824,1.1844289523940046,1.0909226106687688,-0.4659752096847078,1.2467207357761387,1.213566922892252
35923, 19-20,ENG5,10/08/2019,Yeovil Town,Stockport County,1,1,0,D,3,-0.10106372493039234,-1.7294209981866366,-0.7142793135417458,-0.1169191432296179,-0.4027842585492671,-0.2724960228963161,-0.11254533880490758,-0.1169191432296179,1.3124493132416597,1.1287957649386264
35924, 19-20,ENG5,10/08/2019,Notts County,Barnet,1,2,-1,L,3,-0.10106372493039234,-0.2724960228963161,-0.7142793135417458,-0.1169191432296179,-0.10106372493039234,-1.7294209981866366,-0.11254533880490758,-0.1169191432296179,1.3124493132416597,1.174691722362547
35925, 19-20,ENG5,13/08/2019,Aldershot,Bromley,0,1,-1,L,4,-0.10106372493039234,1.1844289523940046,-0.1900461263706988,-0.23515865386380236,0.9699172990849295,2.4146846733639227,-0.7142793135417458,-0.4659752096847078,1.276919008255097,1.2022273910315933
35926, 19-20,ENG5,13/08/2019,Barnet,Dover Athletic,0,1,-1,L,4,-0.10106372493039234,-1.7294209981866366,0.38407069148109096,-0.22598147147634587,0.09547397175245645,0.8322638825429152,0.4891886359319306,-0.1169191432296179,1.3124493132416597,1.1475961527824552
35927, 19-20,ENG5,13/08/2019,Chesterfield,Woking,1,2,-1,L,4,-0.10106372493039234,1.1844289523940046,0.3556850599338791,0.11217692671536893,-0.47722497060248503,-2.040571982044261,0.4891886359319306,-0.4659752096847078,1.276919008255097,1.2417180539999417
35928, 19-20,ENG5,13/08/2019,Chorley FC,Solihull,1,6,-5,L,4,-0.4027842585492671,-1.7294209981866366,-0.206163468541253,-0.2135794029777866,0.7018928387650434,-1.917066764837343,0.4891886359319306,0.23213692322547202,1.317316309128057,1.1475961527824552
35929, 19-20,ENG5,13/08/2019,Dagenham and Redbridge,Boreham Wood,0,3,-3,L,4,-0.4027842585492671,1.1844289523940046,-0.20135895847455998,-0.23687913973972097,0.3986851345553871,2.3181135883845623,-0.11254533880490758,0.23213692322547202,1.317316309128057,1.221864780123871
35930, 19-20,ENG5,13/08/2019,Eastleigh,Sutton United,1,1,0,D,4,-0.10106372493039234,-1.7294209981866366,-1.4665339400707071,0.13380781470087572,0.11710465774854498,0.9577596980736021,1.0909226106687688,-0.1169191432296179,1.3124493132416597,1.1666153034034976
35931, 19-20,ENG5,13/08/2019,Ebbsfleet,Yeovil Town,1,3,-2,L,4,-0.10106372493039234,4.098278902974646,-0.7917801011075369,0.45778002568038034,-0.19533609845051686,-1.917066764837343,-0.7142793135417458,-0.1169191432296179,1.3124493132416597,1.299318743059639
35932, 19-20,ENG5,13/08/2019,Harrogate Town,Notts County,0,2,-2,L,4,0.2006568086884824,1.1844289523940046,0.36067816254765994,-0.5520945792276324,-0.19533609845051686,0.9299162191075272,-0.7142793135417458,-0.1169191432296179,1.343669708217311,1.2022273910315933
35933, 19-20,ENG5,13/08/2019,Hartlepool,AFC Fylde,2,2,0,D,4,-0.10106372493039234,2.641353927684325,-0.8078974432780912,-0.23860362681154534,-0.5094611764776155,-3.3739917401276633,0.4891886359319306,-0.1169191432296179,1.3124493132416597,1.290674575713485
35934, 19-20,ENG5,13/08/2019,Stockport County,Barrow,3,2,1,W,4,-0.4027842585492671,-0.2724960228963161,-0.1900461263706988,-0.22598147147634587,-0.18605841187454997,0.8199866803936091,-0.11254533880490758,0.23213692322547202,1.317316309128057,1.174691722362547
35935, 19-20,ENG5,13/08/2019,Torquay,Maidenhead United,0,2,-2,L,4,0.2006568086884824,-0.2724960228963161,0.3955705061955852,1.1220831182573232,-0.5079670954852931,-0.4991652772167186,-0.11254533880490758,-0.4659752096847078,1.3075939144045103,1.174691722362547
35936, 19-20,ENG5,13/08/2019,Wrexham,Halifax,1,0,1,W,4,0.2006568086884824,-0.2724960228963161,0.343738670532892,0.4595085060986345,0.09696460093651234,-3.4013824947224824,1.6926565854056068,-0.1169191432296179,1.343669708217311,1.2333293829156753
35937, 19-20,ENG5,17/08/2019,AFC Fylde,Woking,1,4,-3,L,5,-0.5094611764776155,-3.3739917401276633,0.9160138428697495,0.12307459497874405,-0.47722497060248503,-2.040571982044261,0.9454726452697302,-0.5626354694328766,1.226640273853996,1.1106806993617777
35938, 19-20,ENG5,17/08/2019,Aldershot,Halifax,1,1,0,D,5,-0.48633640948920454,0.8897988157122746,-0.1900461263706988,-0.23515865386380236,0.09696460093651234,-3.4013824947224824,0.9505203936640256,-0.23687913973972097,1.2612279973944196,1.2472561662026187
35939, 19-20,ENG5,17/08/2019,Barnet,Chesterfield,2,2,0,D,5,-0.4970566320693916,-1.9444575194321616,0.38407069148109096,-0.22598147147634587,-0.1846158758703298,2.289188857833236,0.3556850599338791,0.11217692671536893,1.2953817935629452,1.1366797835309148
35940, 19-20,ENG5,17/08/2019,Boreham Wood,Sutton United,0,1,-1,L,5,0.3986851345553871,2.3181135883845623,0.9574190346707174,-0.2276803259159048,0.11710465774854498,0.9577596980736021,0.9906645218997979,-0.22598147147634587,1.3529645838486488,1.296749394091062
35941, 19-20,ENG5,17/08/2019,Dagenham and Redbridge,Harrogate Town,4,2,2,W,5,-0.800245638284231,3.7750385636748827,-0.20135895847455998,-0.23687913973972097,-0.20475593268236242,2.346723791002595,0.36067816254765994,-0.5520945792276324,1.1993247901333974,1.32517608908268
35942, 19-20,ENG5,17/08/2019,Dover Athletic,Torquay,1,2,-1,L,5,0.09547397175245645,0.8322638825429152,0.4003750162622782,-0.5750375379314357,-0.19387112492243969,0.9299162191075272,0.3955705061955852,1.1220831182573232,1.4651016042837273,1.2269894472968847
35943, 19-20,ENG5,17/08/2019,Hartlepool,Bromley,2,3,-1,L,5,0.10638443516835788,3.674787853935752,-0.8078974432780912,-0.23860362681154534,0.9699172990849295,2.4146846733639227,-0.8359664053478473,-0.9116915358879665,1.2530316962498036,1.2807719403327076
35944, 19-20,ENG5,17/08/2019,Maidenhead United,Chorley FC,4,1,3,W,5,-0.5079670954852931,-0.4991652772167186,0.38407069148109096,-0.9223987979673597,-0.49852510466535627,5.340167357019442,-0.206163468541253,-0.2135794029777866,1.2613950091048938,1.1644921983668524
35945, 19-20,ENG5,17/08/2019,Solihull,Ebbsfleet,2,1,1,W,5,0.7018928387650434,-1.917066764837343,3.409044889946469,0.12137574053918508,-0.19533609845051686,6.576043901219193,-0.7917801011075369,0.45778002568038034,1.4587484765963927,1.1020967421320416
35946, 19-20,ENG5,17/08/2019,Stockport County,Eastleigh,2,0,2,W,5,0.10491596257239316,0.9299162191075272,-0.1900461263706988,-0.22598147147634587,-0.19533609845051686,-1.9721669949807668,-1.4665339400707071,0.13380781470087572,1.359888233290829,1.1698570851448975
35947, 19-20,ENG5,17/08/2019,Barrow,Yeovil Town,1,0,1,W,5,-0.18605841187454997,0.8199866803936091,0.38407069148109096,0.8194878734493649,-0.19533609845051686,-1.917066764837343,0.30907837895741963,-0.22598147147634587,1.2926179854256135,1.2237421252999487
35948, 19-20,ENG5,18/08/2019,Notts County,Wrexham,1,1,0,D,5,-0.19533609845051686,0.9299162191075272,-0.234232430611009,-0.5859352061948109,0.09696460093651234,-2.0693644036255625,0.343738670532892,0.4595085060986345,1.3625629961760621,1.2284978993688223
35949, 19-20,ENG5,24/08/2019,Bromley,Boreham Wood,1,0,1,W,6,0.9699172990849295,2.4146846733639227,0.1985515284748547,-0.6509577180142921,-0.009532061650866008,1.8857719847310244,0.9574190346707174,-0.2276803259159048,1.413416447108101,1.2989121942089774
35950, 19-20,ENG5,24/08/2019,Chesterfield,Barrow,2,2,0,D,6,-0.1846158758703298,2.289188857833236,0.8751741652604893,0.35812818620692777,-0.27434726658364617,-0.9629137852707432,0.38407069148109096,0.8194878734493649,1.4018959554376509,1.275174056458854
35951, 19-20,ENG5,24/08/2019,Chorley FC,Hartlepool,0,0,0,D,6,-0.49852510466535627,5.340167357019442,-0.3051440128777395,0.7423472827183364,0.33176011037225284,6.179574152284948,-0.8078974432780912,-0.23860362681154534,1.2598363605555347,1.3389484303596415
35952, 19-20,ENG5,24/08/2019,Eastleigh,Dagenham and Redbridge,1,1,0,D,6,-0.19533609845051686,-1.9721669949807668,-2.170476693788998,0.3572427100799971,0.04477558052987429,4.758206373413417,-0.20135895847455998,-0.23687913973972097,1.290567437790543,1.1185302753206519
35953, 19-20,ENG5,24/08/2019,Ebbsfleet,Notts County,2,2,0,D,6,-0.19533609845051686,6.576043901219193,-0.8532151795583324,0.6467071534024685,-0.3047287991272164,0.5970119227157157,-0.234232430611009,-0.5859352061948109,1.2554278373338725,1.4029342783175331
35954, 19-20,ENG5,24/08/2019,Halifax,AFC Fylde,4,1,3,W,6,0.09696460093651234,-3.4013824947224824,0.8017379579967316,-0.32806235695815755,-0.577843200844371,0.8355297105605253,0.9160138428697495,0.12307459497874405,1.3579264969642195,1.1089360472878982
35955, 19-20,ENG5,24/08/2019,Harrogate Town,Stockport County,2,1,1,W,6,-0.20475593268236242,2.346723791002595,0.766742636711397,0.4254980929466873,0.2980508263996049,-0.774477785760409,-0.1900461263706988,-0.22598147147634587,1.2907175672970288,1.2578113900330252
35956, 19-20,ENG5,24/08/2019,Sutton United,Dover Athletic,1,2,-1,L,6,0.11710465774854498,0.9577596980736021,0.8121003294926348,-0.6982419671676029,-0.04485673247902447,1.9584822629390584,0.4003750162622782,-0.5750375379314357,1.2879566699331018,1.2312823274429798
35957, 19-20,ENG5,24/08/2019,Woking,Solihull,2,0,2,W,6,-0.47722497060248503,-2.040571982044261,2.6840742323266293,-0.6417456319246568,0.8651995372284087,-2.06581405834529,3.409044889946469,0.12137574053918508,1.2983401682669982,1.231623362655554
35958, 19-20,ENG5,24/08/2019,Wrexham,Barnet,1,1,0,D,6,0.09696460093651234,-2.0693644036255625,0.20624372132667249,0.3329536928112464,-0.284458850825629,-0.6866647343853054,0.38407069148109096,-0.22598147147634587,1.3216062840108775,1.1336697027152693
35959, 19-20,ENG5,24/08/2019,Yeovil Town,Maidenhead United,1,2,-1,L,6,-0.19533609845051686,-1.917066764837343,-0.4272888341522244,-0.3281215544430233,0.31832626373889195,-0.7388180692577955,0.38407069148109096,-0.9223987979673597,1.2221634079165766,1.1384217777358154
35960, 19-20,ENG5,24/08/2019,Torquay,Aldershot,2,0,2,W,6,-0.19387112492243969,0.9299162191075272,0.8607172185871509,0.9597365817640936,-0.5651542602592389,0.5295651318771449,-0.1900461263706988,-0.23515865386380236,1.2908910549181145,1.2110028710764071
35961, 19-20,ENG5,26/08/2019,AFC Fylde,Harrogate Town,0,0,0,D,7,-0.577843200844371,0.8355297105605253,0.8504633221430824,1.0453063792336337,0.00924914139927166,1.9711119379491664,0.766742636711397,0.4254980929466873,1.3192012318980868,1.2393528810131036
35962, 19-20,ENG5,26/08/2019,Aldershot,Sutton United,1,1,0,D,7,-0.5651542602592389,0.5295651318771449,-0.9187476974012281,0.012360125194598975,0.03022221763721533,2.0777236741689715,0.8121003294926348,-0.6982419671676029,1.207948896719827,1.2307391728395778
35963, 19-20,ENG5,26/08/2019,Barnet,Torquay,2,2,0,D,7,-0.284458850825629,-0.6866647343853054,0.3036370899643404,-0.33824009592042126,0.020081604381584156,-0.8344241089119746,0.8607172185871509,0.9597365817640936,1.4062248464367897,1.192643894372328
35964, 19-20,ENG5,26/08/2019,Barrow,Halifax,1,2,-1,L,7,-0.27434726658364617,-0.9629137852707432,0.8202230874804838,1.0282597185751783,0.8941324281327577,-3.5600941427256285,0.8017379579967316,-0.32806235695815755,1.2733541185858501,1.1818573624118922
35965, 19-20,ENG5,26/08/2019,Boreham Wood,Ebbsfleet,1,2,-1,L,7,-0.009532061650866008,1.8857719847310244,0.17581943721520155,-0.37198584475129726,0.02931661178686673,7.445923863028119,-0.8532151795583324,0.6467071534024685,1.4021424800254545,1.2205747585978437
35966, 19-20,ENG5,26/08/2019,Dagenham and Redbridge,Yeovil Town,3,2,1,W,7,0.04477558052987429,4.758206373413417,-0.2726826521699076,-0.3383034666148219,-0.2623673604376941,-0.6618119346544176,-0.4272888341522244,-0.3281215544430233,1.3057478061525853,1.3319441047213354
35967, 19-20,ENG5,26/08/2019,Dover Athletic,Woking,1,2,-1,L,7,-0.04485673247902447,1.9584822629390584,0.8629385568204653,-0.6755505604477909,-0.26551979175307383,-3.8349548192481855,2.6840742323266293,-0.6417456319246568,1.2648950189323285,1.3427947920133014
35968, 19-20,ENG5,26/08/2019,Hartlepool,Wrexham,4,2,2,W,7,0.33176011037225284,6.179574152284948,-1.613588204246049,-0.6783571512041566,-7.061869043301083e-05,-2.2641111319510707,0.20624372132667249,0.3329536928112464,1.4050922887880852,1.4045133919078023
35969, 19-20,ENG5,26/08/2019,Maidenhead United,Bromley,1,2,-1,L,7,0.31832626373889195,-0.7388180692577955,0.9025115797108177,-0.9999462832449775,0.8451810680566539,0.522267056911712,0.1985515284748547,-0.6509577180142921,1.3007093497020956,1.169740873927875
35970, 19-20,ENG5,26/08/2019,Notts County,Chorley FC,5,1,4,W,7,-0.3047287991272164,0.5970119227157157,0.12504229927610055,-0.32603777590261307,-0.8786436036446332,3.3894199482027076,-0.3051440128777395,0.7423472827183364,1.3808803137035706,1.1964508199539274
35971, 19-20,ENG5,26/08/2019,Stockport County,Chesterfield,2,0,2,W,7,0.2980508263996049,-0.774477785760409,-0.34517999882770034,0.02159786448865028,-0.004155604385370576,3.345205877716703,0.8751741652604893,0.35812818620692777,1.4041776806395128,1.1902777721639293
35972, 19-20,ENG5,26/08/2019,Solihull,Eastleigh,1,2,-1,L,7,0.8651995372284087,-2.06581405834529,2.6679352685569926,0.36629436139344695,-0.28300626083294866,-2.1448567134234624,-2.170476693788998,0.3572427100799971,1.4656385193049943,1.0561630071908856
35973, 19-20,ENG5,31/08/2019,Bromley,AFC Fylde,2,2,0,D,8,0.8451810680566539,0.522267056911712,0.6981466524677682,-0.7559221407675737,-0.9758733004833386,-0.9701144549854783,0.8504633221430824,1.0453063792336337,1.5401305880336964,1.2317638261377108
35974, 19-20,ENG5,31/08/2019,Chesterfield,Dagenham and Redbridge,1,1,0,D,8,-0.004155604385370576,3.345205877716703,0.15894359037537942,0.5661035813090478,0.5559662565424655,5.731513692134838,-0.2726826521699076,-0.3383034666148219,1.299706180880474,1.288701105459741
35975, 19-20,ENG5,31/08/2019,Eastleigh,Barnet,1,2,-1,L,8,-0.28300626083294866,-2.1448567134234624,-1.6025379086023053,0.19470876014142333,-0.1053046946429079,0.48959253985678,0.3036370899643404,-0.33824009592042126,1.271458305030204,1.1288189592489772
35976, 19-20,ENG5,31/08/2019,Ebbsfleet,Aldershot,1,2,-1,L,8,0.02931661178686673,7.445923863028119,-0.3842085310391932,0.5063368811702889,-0.6278967123430014,0.19339546818933406,-0.9187476974012281,0.012360125194598975,1.3392894083352942,1.4095931739198617
35977, 19-20,ENG5,31/08/2019,Halifax,Solihull,2,1,1,W,8,0.8941324281327577,-3.5600941427256285,1.2940421792143042,-0.4234782703410326,0.7247068347102031,-0.6907143709187804,2.6679352685569926,0.36629436139344695,1.4698172281335669,1.1585711580886298
35978, 19-20,ENG5,31/08/2019,Harrogate Town,Dover Athletic,0,2,-2,L,8,0.00924914139927166,1.9711119379491664,0.020981901517830415,-0.034977099922367805,-0.12478099894426854,2.9159809443457494,0.8629385568204653,-0.6755505604477909,1.2669313118880638,1.2806104023353437
35979, 19-20,ENG5,31/08/2019,Sutton United,Maidenhead United,0,3,-3,L,8,0.03022221763721533,2.0777236741689715,0.6732567298923853,-0.7708277910803015,0.22759607828259085,0.4708071874793984,0.9025115797108177,-0.9999462832449775,1.2367226642937243,1.2855660826210689
35980, 19-20,ENG5,31/08/2019,Torquay,Hartlepool,1,2,-1,L,8,0.020081604381584156,-0.8344241089119746,1.3465308170545445,1.1669974012256348,1.1146970496908448,7.0471534640653894,-1.613588204246049,-0.6783571512041566,1.2677369466853878,1.1100822525172411
35981, 19-20,ENG5,31/08/2019,Woking,Barrow,3,2,1,W,8,-0.26551979175307383,-3.8349548192481855,3.079536934346216,-0.7342088452567219,-0.35682381711028605,0.22905865678126847,0.8202230874804838,1.0282597185751783,1.4156229700394083,1.0927846062901163
35982, 19-20,ENG5,31/08/2019,Wrexham,Stockport County,1,2,-1,L,8,-7.061869043301083e-05,-2.2641111319510707,0.5645682449165484,1.238721971300858,0.4778226545390867,-2.5086231995589596,-0.34517999882770034,0.02159786448865028,1.3371942154456886,1.1051397933993508
35983, 19-20,ENG5,31/08/2019,Yeovil Town,Notts County,3,1,2,W,8,-0.2623673604376941,-0.6618119346544176,-0.025296904939816622,0.26326745192426176,0.787233923852717,0.3107978167085767,0.12504229927610055,-0.32603777590261307,1.2747647986630795,1.1698522466646037
35984, 19-20,ENG5,31/08/2019,Chorley FC,Boreham Wood,1,3,-2,L,8,-0.8786436036446332,3.3894199482027076,-0.42335514560892723,2.005622964447147,-0.1308667053149638,3.021336085301513,0.17581943721520155,-0.37198584475129726,1.2091902397142549,1.3055229256723457
35985, 19-20,ENG5,03/09/2019,Barrow,Hartlepool,0,1,-1,L,9,-0.35682381711028605,0.22905865678126847,1.3661254122799775,1.5812961324350205,1.1146970496908448,7.0471534640653894,-1.0780944608643948,-0.7718123566588542,1.2210956884219437,1.1599359502882636
35986, 19-20,ENG5,03/09/2019,Chesterfield,Halifax,2,3,-1,L,9,-0.09458311320950218,2.9245900267784815,0.15894359037537942,0.5661035813090478,1.0540994569758322,-3.791120423305663,1.2940421792143042,-0.4234782703410326,1.2818661010495551,1.3280482520160324
35987, 19-20,ENG5,03/09/2019,Dover Athletic,Ebbsfleet,1,1,0,D,9,-0.12478099894426854,2.9159809443457494,1.2958197188075538,-1.1177806206442251,-0.07305396954729051,8.30610231352616,-0.3842085310391932,0.5063368811702889,1.3749430151722757,1.2704029438479802
35988, 19-20,ENG5,03/09/2019,Eastleigh,Boreham Wood,2,0,2,W,9,-0.3649108054819371,-0.8756112971538828,-1.6025379086023053,0.19470876014142333,-0.1308667053149638,3.021336085301513,1.1954438622508299,-0.4450049669667524,1.2525726032983022,1.197355653505513
35989, 19-20,ENG5,03/09/2019,Harrogate Town,Chorley FC,2,0,2,W,9,-0.373010050082056,3.0192086097508595,0.020981901517830415,-0.034977099922367805,-0.9417605943990786,5.858145917847541,-0.42335514560892723,2.005622964447147,1.5111264884252118,1.2725623730905564
35990, 19-20,ENG5,03/09/2019,Notts County,Solihull,0,0,0,D,9,0.787233923852717,0.3107978167085767,0.022836431772626675,0.2761660371859075,0.7247068347102031,-0.6907143709187804,2.572517615321698,0.5513578742434004,1.4784380537228952,1.2822790891560227
35991, 19-20,ENG5,03/09/2019,Stockport County,AFC Fylde,2,1,1,W,9,0.4778226545390867,-2.5086231995589596,0.1932877901239366,-0.0961018219862319,-0.9758733004833386,-0.9701144549854783,1.3127371285778584,1.2058265872576068,1.5168421364679237,1.1489903561145178
35992, 19-20,ENG5,03/09/2019,Woking,Torquay,1,1,0,D,9,0.2125192911801238,-2.5132100541844147,3.079536934346216,-0.7342088452567219,-0.060700130041819275,0.4621192833497616,1.3465308170545445,1.1669974012256348,1.4829633449674402,1.1499092388365582
35993, 19-20,ENG5,03/09/2019,Wrexham,Maidenhead United,2,2,0,D,9,-0.101809037307904,-0.9603669475611287,0.5645682449165484,1.238721971300858,0.22759607828259085,0.4708071874793984,1.9341447152388902,-1.4316318317392036,1.181895701114665,1.218648373165959
35994, 19-20,ENG5,03/09/2019,Yeovil Town,Sutton United,1,0,1,W,9,0.2581715251277484,-0.9092739149292508,-0.025296904939816622,0.26326745192426176,-0.34292240457204365,4.575525266883158,0.6732567298923853,-0.7708277910803015,1.282412826441096,1.179458435574238
